gene,baseMean,log2FC_MLE,log2FC_apeglm,lfcSE_apeglm,statistic_zero_null,pvalue_zero_null,padj_zero_null,pvalue_threshold_test,padj_threshold_test,FSOS_svalue,DE_primary_threshold_test,DE_zero_null_plus_effect_filter,DE_primary,leading_signal,genotype,timing,Athal.common.NAme,TAIR10,Athaliana_TAIR10_homolog,homology
Vitvi19g04006,149.522079178101,2.6073424147127,2.48760077031526,0.406796227029786,6.38577131488775,1.70535691729658e-10,1.35964961212034e-08,4.13183370418797e-05,0.0031148310624741,1.64734996397199e-05,True,True,True,True,Rpv12+1,0,RKF1,NP_174268.7,NP_174268.7 receptor-like kiNAse in flowers 1 [Arabidopsis thaliana],34.247
Vitvi06g01344,3164.43942850346,1.464736942396,1.40156648365794,0.239095868651539,6.3123656277676,2.74802037358185e-10,1.49779269742395e-08,0.0225988538449447,0.36718224703721,0.0089594751788468,False,True,True,False,Rpv12+1,24,,NP_197683.1,NP_197683.1 CHY-type/CTCHY-type/RING-type Zinc finger protein [Arabidopsis thaliana],72.894
Vitvi05g04494,66.2581569069508,-3.9338772967072,-3.73663912410749,0.604507806500554,-6.34128378243447,2.27858378170619e-10,1.78774490592719e-08,1.12638803362858e-06,0.0001376961803608,3.85444026807996e-07,True,True,True,True,Rpv12+1,0,,NP_190255.1,NP_190255.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],29.957
Vitvi18g04505,8730.04838063302,1.20394977754874,1.16054419083624,0.193604992584547,6.30116830435115,2.95410401723786e-10,2.23243271683042e-08,0.142890772694568,1.0,0.0620840739432369,False,True,True,False,Rpv12+1,0,,NP_001119319.1,NP_001119319.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],34.191
Vitvi17g04068,139.154265127721,-2.31899425977262,-2.20907909204021,0.369771083914889,-6.2953514101825,3.06704235079771e-10,2.30364802909306e-08,0.0001713630224113,0.0100161198506875,8.07713064301174e-05,True,True,True,True,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],35.338
Vitvi12g02703,64.910259960393,2.66104634707688,2.5218451563955,0.43668282202213,6.22013967609222,4.96712502960553e-10,2.59258669977462e-08,5.16598281192948e-05,0.0025354023335321,3.12768841185764e-05,True,True,True,True,Rpv12+1,24,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],39.686
Vitvi00g04505,698.951544088255,3.81015836930763,3.59377291662983,0.63480800083769,6.21952699782076,4.98655820103699e-10,2.59722722707711e-08,2.2464411231764e-06,0.0001678990095462,2.48018621667003e-06,True,True,True,True,Rpv12+1,24,CRK34,NP_001319904.1,NP_001319904.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 34 [Arabidopsis thaliana],55.49
Vitvi13g04419,512.280684444505,1.73447808169591,1.65409942945363,0.287915727240413,6.27174060025233,3.5703404951659e-10,2.64936471201528e-08,0.0039558292615619,0.114343135528398,0.0024035787713062,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.809
Vitvi00g04500,103.644458287075,-6.56068660808307,-6.18650349626126,1.06614662289831,-6.26090927099317,3.8273917034857e-10,2.79797097943839e-08,5.58440289534021e-08,9.73882635594697e-06,5.76519951816294e-08,True,True,True,True,Rpv12+1,0,,NP_001321939.1,NP_001321939.1 G-type lectin S-receptor-like Serine/Threonine-kiNAse [Arabidopsis thaliana],47.407
Vitvi05g02221,49.0436951609111,-2.89644110743256,-2.74627155964406,0.474537693111004,-6.15855987912002,7.34094279181328e-10,3.73660054998165e-08,2.76157265878504e-05,0.0014864193247151,1.31945255651311e-05,True,True,True,True,Rpv12+1,24,,NP_190255.1,NP_190255.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],29.749
Vitvi13g02319,518.979811014822,-1.11539569997475,-1.06645071188198,0.180119604070998,-6.26858847980064,3.64335580519217e-10,3.74087371163753e-08,0.258320938161922,1.0,0.0964273840263525,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],33.202
Vitvi10g00977,88.0675823290235,-3.27164008298709,-3.10826177586971,0.524769665546226,-6.20659308067193,5.41455564755655e-10,3.76816364218088e-08,8.18105952908803e-06,0.0007670549685355,3.26389673936818e-06,True,True,True,True,Rpv12+1,0,WAK1,NP_564137.1,NP_564137.1 cell wall-associated kiNAse [Arabidopsis thaliana],29.224
Vitvi18g03383,137.389494868947,-10.1187368339937,-10.9044038492427,3.27342966371581,-6.19036213554514,6.00261482627122e-10,4.14230865154111e-08,1.21289606845854e-08,2.40364759506113e-06,0.0001769503674305,True,True,True,True,Rpv12+1,0,,NP_197270.1,NP_197270.1 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],39.983
Vitvi09g00540,189.073025554409,2.38801320058105,2.25833286923072,0.416769188768508,6.1689627870294,6.87394017428245e-10,4.71716964160508e-08,0.0001681138312894,0.0099366682479217,0.0001910381477124,True,True,True,True,Rpv12+1,0,SUMM2,NP_172692.1,NP_172692.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],43.187
Vitvi18g04507,64.3924188191303,2.77474656835138,2.62330418793973,0.470349647364435,6.15139331981627,7.68051808593817e-10,5.22699567859593e-08,4.16897997636161e-05,0.0031248237020528,3.88876571028537e-05,True,True,True,True,Rpv12+1,0,,NP_197270.1,NP_197270.1 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],32.941
Vitvi14g02617,3051.59668088328,1.32529619985553,1.26964925691034,0.223897589514937,6.14222956140177,8.13711420500031e-10,5.52247783896385e-08,0.0658258206618726,0.712427655231247,0.0309491320959034,False,True,True,False,Rpv12+1,0,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],28.998
Vitvi00g04501,118.91457857649,-6.01540517400352,-5.65281300203998,1.00913852490869,-6.12704583415682,8.95256892131998e-10,6.05921670180327e-08,1.62375070329527e-07,2.42718255128577e-05,2.42916991897194e-07,True,True,True,True,Rpv12+1,0,,NP_172597.3,NP_172597.3 G-type lectin S-receptor-like Serine/Threonine-kiNAse [Arabidopsis thaliana],50.495
Vitvi05g02228,232.735594650869,3.46226602945889,3.25160521488586,0.612261537266889,6.11398416171652,9.71739541419954e-10,6.45276963407601e-08,6.86631133108186e-06,0.0006727184947931,1.43122094717686e-05,True,True,True,True,Rpv12+1,0,,NP_198395.1,NP_198395.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],28.395
Vitvi19g04260,1645.69510540066,-1.84626604056431,-1.75138606272427,0.310839879367865,-6.01590777980427,1.7888139170789701e-09,8.59049116201899e-08,0.0029123578829472,0.0749846160039544,0.0012220561750021,False,True,True,False,Rpv12+1,24,ABCC3,NP_187915.1,NP_187915.1 multidrug resistance-associated protein 3 [Arabidopsis thaliana],76.62
Vitvi07g00198,2898.45748462295,-1.0901768673162,-1.05090350851954,0.178326707338622,-6.06044669848808,1.3574402992526402e-09,8.5968892576833e-08,0.308077926111849,1.0,0.131606939722897,False,True,True,False,Rpv12+1,0,RPH1,NP_850484.1,NP_850484.1 resistance to phytophthora 1 [Arabidopsis thaliana],82.517
Vitvi14g03072,520.789384765973,-3.08862252016418,-2.91143565984753,0.524496611430166,-5.9837227662404,2.1809440577404602e-09,1.02537667569645e-07,2.60079666544232e-05,0.001426294339021,1.50171232784496e-05,True,True,True,True,Rpv12+1,24,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],40.355
Vitvi00g04629,793.654886500594,-1.82336255582413,-1.72831939494746,0.310969396869671,-5.97410083177045,2.3136267762573e-09,1.08156564060484e-07,0.0034912134043852,0.0869512588895264,0.0014555359207996,False,True,True,False,Rpv12+1,24,ABCC3,NP_187915.1,NP_187915.1 multidrug resistance-associated protein 3 [Arabidopsis thaliana],63.077
Vitvi11g00843,33.1338930896533,2.54884766233355,2.41860235470096,0.427194723817926,6.01792398559494,1.7666811429787502e-09,1.08809891596061e-07,0.0001276485029488,0.0080851263647456,6.90452834708402e-05,True,True,True,True,Rpv12+1,0,,NP_201107.2,NP_201107.2 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],43.067
Vitvi13g01796,738.253626857182,1.79275217990768,1.71040589949784,0.303099152212256,6.00780977723738,1.88046281538732e-09,1.14955538262735e-07,0.0039461369987776,0.114343135528398,0.0019362485250539,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],39.507
Vitvi13g04371,39.5717102387051,-2.77410401203748,-2.62558922073273,0.463306934438175,-6.00011595814922,1.97176668389315e-09,1.19941837097263e-07,6.22191009566421e-05,0.0044348486700948,3.03985324113775e-05,True,True,True,True,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],35.728
Vitvi12g04543,81.7405634368761,7.98690168697204,7.8069299187052,2.06520965450484,5.99209056308595,2.0716049985952303e-09,1.25395726647155e-07,7.94947045962702e-08,1.32452355256932e-05,7.39431787166654e-05,True,True,True,True,Rpv12+1,0,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],44.477
Vitvi14g04588,51.4740548904647,3.08320226293944,2.89981100255996,0.531052912217343,5.97499672144533,2.3009481056951602e-09,1.37254618721322e-07,2.70605891876914e-05,0.0021581644895146,2.34994332037692e-05,True,True,True,True,Rpv12+1,0,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],42.892
Vitvi13g02309,1595.67273789131,-1.65672105783179,-1.56541684357449,0.28201346118264,-6.03198540302068,1.6195741091527602e-09,1.45816058506518e-07,0.008399732585069,0.287981989617481,0.0044527360575528,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],38.673
Vitvi14g02720,213.446564856867,1.28391248751161,1.22712212316899,0.219702923249616,5.94355666195855,2.789032824756e-09,1.62436436573732e-07,0.0943721392120417,0.870479827097249,0.0429013223349613,False,True,True,False,Rpv12+1,0,,NP_194452.1,NP_194452.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],31.316
Vitvi14g00363,761.066368850886,1.59269709388623,1.51793626815628,0.272531223732477,5.93764219212232,2.8915023613605504e-09,1.67611887469361e-07,0.0135664726053042,0.269464963464049,0.0064705750361188,False,True,True,False,Rpv12+1,0,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],28.956
Vitvi05g02223,96.8962608147515,2.80156792801654,2.64557973100168,0.481502299784023,5.92524254786308,3.1183677732157404e-09,1.79495580516222e-07,6.94078818198873e-05,0.0049338064688218,4.58366264228457e-05,True,True,True,True,Rpv12+1,0,,NP_198395.1,NP_198395.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],26.952
Vitvi03g04223,311.831501267844,-1.8886341921675,-1.81311991617567,0.314835036511496,-5.91874543233038,3.2440662895742503e-09,1.86295610978907e-07,0.0026774643445241,0.0854143777907401,0.000933751787338,False,True,True,False,Rpv12+1,0,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],48.78
Vitvi09g04351,71.3124234012909,-2.52161287184842,-2.37978340120325,0.438584039562995,-5.90855033505932,3.4513136176842902e-09,1.97736191361093e-07,0.0001816597039486,0.0104901461271351,0.0001279564562486,True,True,True,True,Rpv12+1,0,RPS5,NP_001323155.1,NP_001323155.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],36.667
Vitvi10g00827,285.686028744771,3.76319985586986,3.61516701217226,0.642041006702519,5.89784992321798,3.6826868906847403e-09,2.09047636495183e-07,7.43495758790579e-06,0.0007124214488718,2.48840428732171e-06,True,True,True,True,Rpv12+1,0,JAZ8,NP_564349.1,NP_564349.1 jasmoNAte-zim-domain protein 8 [Arabidopsis thaliana],45.082
Vitvi18g00725,3379.30464622819,1.55383435422858,1.48141985477274,0.266930440516011,5.89258063808056,3.8021044957639305e-09,2.14344728507186e-07,0.0178513626465752,0.318630814182966,0.0084617909816049,False,True,True,False,Rpv12+1,0,MYB73,NP_195443.1,NP_195443.1 myb domain protein 73 [Arabidopsis thaliana],47.619
Vitvi12g02105,91.838802124472,-2.83418696340575,-2.67519015823664,0.485216311494814,-5.86960282580617,4.36840356712121e-09,2.44036259137411e-07,7.27571974869629e-05,0.0051300688114864,3.8059765187204e-05,True,True,True,True,Rpv12+1,0,,NP_194452.1,NP_194452.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],25.704
Vitvi00g01805,1835.92180997094,3.23375655608899,3.03642528762872,0.576924736828806,5.86435618978431,4.50878674353121e-09,2.50741467750869e-07,2.55132144112049e-05,0.0020598770857491,2.90067142623653e-05,True,True,True,True,Rpv12+1,0,CRK10,NP_567679.2,NP_567679.2 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 10 [Arabidopsis thaliana],55.47
Vitvi09g04150,89.8689093722517,-4.57188332763688,-4.26686215711065,0.819854398731567,-5.81010399849648,6.2434046032843e-09,2.66111619042409e-07,2.82246427203064e-06,0.00020172907894,3.67344737814504e-06,True,True,True,True,Rpv12+1,24,ABCG40,NP_173005.1,NP_173005.1 pleiotropic drug resistance 12 [Arabidopsis thaliana],73.804
Vitvi13g04473,2474.67376025362,-1.46702399921124,-1.38876568368759,0.255341588913317,-5.86765401677943,4.42004366353274e-09,3.42930011438525e-07,0.030884151345114,0.70313186687279,0.0135250679679092,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],40.187
Vitvi01g04416,213.083348072696,-4.19119382681783,-3.91694961424531,0.751353710967494,-5.76072355827349,8.37541167138825e-09,3.49131373834722e-07,5.76632216830741e-06,0.0003809121757594,5.37431236605415e-06,True,True,True,True,Rpv12+1,24,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],37.853
Vitvi16g01884,305.059069602494,-1.14720260936212,-1.09690513730812,0.199471278544391,-5.74992541186578,8.928282876727141e-09,3.7029827769537e-07,0.230318542573429,1.0,0.0755128818121502,False,True,True,False,Rpv12+1,24,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],34.77
Vitvi13g02471,3340.61049423203,-1.31472994181848,-1.24502643878615,0.228092007395194,-5.83600387789535,5.34676518483525e-09,4.08266130205347e-07,0.0811967869793715,1.0,0.0343342017656776,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.856
Vitvi06g01035,132.216852866674,1.88881196903045,1.79101744153648,0.327503565227467,5.77340837646268,7.768385641098961e-09,4.08935787722466e-07,0.0032960843434409,0.100142009686493,0.0015916584963574,False,True,True,False,Rpv12+1,0,RPM1,NP_187360.1,NP_187360.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],32.476
Vitvi01g00687,129.929348744672,-2.33894631798163,-2.20434190480929,0.410768905300037,-5.73078329417,9.9967915840524e-09,4.11841065994507e-07,0.0005178825227065,0.0181355942590086,0.0002324845397781,True,True,True,True,Rpv12+1,24,CRK2,NP_177209.1,NP_177209.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 2 [Arabidopsis thaliana],67.702
Vitvi15g01395,29.8383551147109,3.47579320593224,3.24518626912362,0.62681394272119,5.76029290118933,8.39680981276405e-09,4.41074214386472e-07,2.03884581051069e-05,0.0016719174782805,2.29397796862272e-05,True,True,True,True,Rpv12+1,0,,NP_175437.1,NP_175437.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],33.942
Vitvi13g02551,334.600455495406,4.80511773885205,4.46702577697536,0.883174982014228,5.71245293603219,1.11359219680049e-08,5.65658914646946e-07,3.03945633663078e-06,0.0003340720097055,4.93697807755673e-06,True,True,True,True,Rpv12+1,0,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],43.652
Vitvi13g04549,80.1495251783941,2.03474481007987,1.91607275696507,0.370608487064801,5.70735017705654,1.14748549000299e-08,5.81675978018801e-07,0.0018515546465482,0.0646659786369247,0.0013279841812837,False,True,True,False,Rpv12+1,0,,NP_188064.1,NP_188064.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],34.174
Vitvi18g04543,107.050840175889,2.0579795786937,1.94592747643226,0.362990961617367,5.66449276229251,1.47460085974928e-08,7.28430703693602e-07,0.0017953865623444,0.0630409625293544,0.0008211995738561,False,True,True,False,Rpv12+1,0,,NP_188064.1,NP_188064.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],42.105
Vitvi18g04655,39.8941196921887,2.78727431056729,2.60811491224961,0.511706082131237,5.66442559491148,1.47517854445757e-08,7.28430703693602e-07,0.0001405184183713,0.0086693898730594,0.0001299263535893,True,True,True,True,Rpv12+1,0,,NP_197270.1,NP_197270.1 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],37.719
Vitvi17g00203,975.204643897624,-3.08838319668077,-2.88723309831643,0.564445858471671,-5.61667108022035,1.94671494938872e-08,7.48194531874266e-07,7.29263397932828e-05,0.0033824115649866,5.42375670044978e-05,True,True,True,True,Rpv12+1,24,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],53.212
Vitvi19g01571,163.973723358557,5.36651564756944,4.93096707512694,1.05534011148449,5.61479059974666,1.9680042530771e-08,7.54024148970566e-07,2.45583397640109e-06,0.0001794473770633,1.14048922330026e-05,True,True,True,True,Rpv12+1,24,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],32.886
Vitvi03g04434,644.816251200033,2.05639183467107,1.92968720252217,0.384429687973073,5.64225885241777,1.67833514072478e-08,8.13926467064874e-07,0.0018748067582574,0.0652082046310418,0.0015705514153583,False,True,True,False,Rpv12+1,0,,NP_198395.1,NP_198395.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],27.468
Vitvi09g00412,222.199877382686,1.17543605686998,1.12301021553691,0.213327124781355,5.62661606568687,1.83779145814358e-08,8.82569792647666e-07,0.200515005277934,1.0,0.0891614028465273,False,True,True,False,Rpv12+1,0,RPS5,NP_172686.1,NP_172686.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],37.342
Vitvi16g04422,168.092940112785,-3.59874241291493,-3.35981348348912,0.659359965599294,-5.57905216425177,2.41832715750117e-08,9.0041377118829e-07,2.80342562767889e-05,0.0015027625203781,2.00718296377069e-05,True,True,True,True,Rpv12+1,24,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],36.173
Vitvi14g03015,1076.89064892161,1.40296890893565,1.32892960944088,0.254000507365168,5.57194533200801,2.5191047636314e-08,9.26849728692334e-07,0.0547542036151996,0.707665618759885,0.0200515377350814,False,True,True,False,Rpv12+1,24,RPM1,NP_187360.1,NP_187360.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],27.462
Vitvi18g00605,50.2129870150384,3.59261291989147,3.34308601133347,0.683993585387076,5.59201170446226,2.24453685362882e-08,1.05326495097142e-06,2.72452552594163e-05,0.0021662876362646,4.31399054995365e-05,True,True,True,True,Rpv12+1,0,MYB84,NP_190538.1,NP_190538.1 myb domain protein 84 [Arabidopsis thaliana],49.226
