geneID,spearman_rho,pvalue,padj,fdr,module_size,TAIR10,Athal.common.NAme,locus_tag,homology
Vitvi05g01400,0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,12,NP_187805.1,MS2,AT3G11980,51.362
Vitvi07g04390,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,702,NP_193033.1,STOMAGEN,AT4G12970,93.878
Vitvi04g01093,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,83,NP_568338.2,TOZ,AT5G16750,65.957
Vitvi08g01206,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,127,NP_181500.1,EXPA4,AT2G39700,80.392
Vitvi18g02584,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,15,NP_192634.1,EXO,AT4G08950,69.667
Vitvi19g04110,-0.788450249954806,1.13052940705564e-08,4.80701103880057e-05,6.35008063249746e-08,13,NP_187555.1,,AT3G09440,69.767
Vitvi06g01945,-0.788450249954806,1.13052940705564e-08,4.80701103880057e-05,6.35008063249746e-08,177,NP_566871.1,PSK3,AT3G44735,45.977
Vitvi00g04006,-0.788450249954806,1.13052940705564e-08,4.80701103880057e-05,6.35008063249746e-08,9,NP_850852.1,ARIA,AT5G19330,59.615
Vitvi14g00484,-0.787583532260433,1.20317103129833e-08,5.1158832250805e-05,6.74918631277111e-08,529,NP_187124.1,IAA16,AT3G04730,67.755
Vitvi02g00682,-0.787340853700365,1.22427146158592e-08,5.20560225466333e-05,6.85850099428634e-08,228,NP_199469.1,BSK2,AT5G46570,84.818
Vitvi14g02043,-0.786910286645053,1.26255375988571e-08,5.36837858703404e-05,7.06365603557111e-08,885,NP_568316.1,BCCP2,AT5G15530,56.277
Vitvi05g00423,-0.786652582458707,1.28599367880675e-08,5.4680451222863e-05,7.18534181640775e-08,862,NP_187266.1,,AT3G06150,55.781
Vitvi05g01900,-0.786187107557843,1.3293556961046e-08,5.65242041983678e-05,7.41787456671493e-08,165,NP_188931.1,,AT3G22910,71.06
Vitvi19g04533,0.785977491891859,1.34932139614236e-08,5.7373145763973e-05,7.5194162207042e-08,10,NP_188065.1,,AT3G14470,34.844
Vitvi15g00960,0.78572163265698,1.37406789977495e-08,5.84253670984307e-05,7.64729935843333e-08,160,NP_200151.2,FOP1,AT5G53390,49.898
Vitvi08g01257,-0.785256157756117,1.42016879284035e-08,6.03855770715717e-05,7.89353948647997e-08,23,NP_566990.1,,AT3G53850,72.727
Vitvi15g00913,-0.784325207954391,1.51669565688887e-08,6.44898993309146e-05,8.41904691004107e-08,424,NP_564009.1,,AT1G16860,40.328
Vitvi05g04030,-0.783859733053528,1.56720370092413e-08,6.66375013632941e-05,8.67675799001226e-08,533,,,,
Vitvi14g00059,-0.783859733053528,1.56720370092413e-08,6.66375013632941e-05,8.67675799001226e-08,456,NP_172410.1,,AT1G09390,63.492
Vitvi12g04595,0.783733316492778,1.58118731645973e-08,6.72320846958676e-05,8.69755300075919e-08,6,NP_194449.1,,AT4G27190,25.087
Vitvi13g01179,0.783733316492778,1.58118731645973e-08,6.72320846958676e-05,8.69755300075919e-08,10,NP_188065.1,,AT3G14470,35.466
Vitvi14g02580,-0.783733316492778,1.58118731645975e-08,6.72320846958686e-05,8.69755300075919e-08,4,NP_850964.1,,AT1G54730,57.447
Vitvi19g00283,-0.783733316492778,1.58118731645975e-08,6.72320846958686e-05,8.69755300075919e-08,15,NP_200248.1,,AT5G54370,61.834
Vitvi16g01296,-0.783733316492778,1.58118731645975e-08,6.72320846958686e-05,8.69755300075919e-08,3,NP_566892.1,,AT3G47570,44.456
Vitvi18g00118,-0.783394258152665,1.61926462779259e-08,6.88511319737408e-05,8.82706820176164e-08,550,NP_177751.1,,AT1G76240,50.482
Vitvi01g01714,-0.783394258152665,1.61926462779259e-08,6.88511319737408e-05,8.82706820176164e-08,329,NP_196818.1,,AT5G13140,48.0
Vitvi06g00040,-0.783394258152665,1.61926462779259e-08,6.88511319737408e-05,8.82706820176164e-08,264,NP_192331.2,RLP46,AT4G04220,37.475
Vitvi04g01317,-0.783394258152665,1.61926462779259e-08,6.88511319737408e-05,8.82706820176164e-08,313,NP_195946.2,LAC11,AT5G03260,78.339
Vitvi13g04472,-0.783394258152665,1.61926462779259e-08,6.88511319737408e-05,8.82706820176164e-08,5,,,,
Vitvi10g00667,-0.783394258152665,1.61926462779259e-08,6.88511319737408e-05,8.82706820176164e-08,191,NP_174260.1,,AT1G29670,50.278
Vitvi19g00410,-0.783394258152665,1.61926462779259e-08,6.88511319737408e-05,8.82706820176164e-08,197,NP_200280.1,GAUT12,AT5G54690,82.804
Vitvi13g00258,0.782777945998297,1.69065981695937e-08,7.18868554171123e-05,9.15756119963214e-08,25,NP_850317.1,,AT2G39490,35.958
Vitvi06g00165,0.782777945998297,1.69065981695937e-08,7.18868554171123e-05,9.15756119963214e-08,3,NP_181326.1,,AT2G37900,29.65
Vitvi01g00567,-0.782777945998297,1.69065981695937e-08,7.18868554171123e-05,9.15756119963214e-08,72,NP_001324929.1,,AT2G01990,45.926
Vitvi04g04014,-0.782777945998297,1.69065981695937e-08,7.18868554171123e-05,9.15756119963214e-08,4,NP_197965.1,,AT5G25930,62.109
Vitvi07g02902,-0.782777945998297,1.69065981695937e-08,7.18868554171123e-05,9.15756119963214e-08,3,NP_001190855.1,MEB1,AT4G27860,43.496
Vitvi08g01579,0.782709436913892,1.69877346187181e-08,7.22318475987893e-05,9.16647812167391e-08,44,NP_564406.1,,AT1G32700,52.451
Vitvi14g00427,-0.782709436913892,1.69877346187183e-08,7.22318475987904e-05,9.16647812167391e-08,758,NP_200486.1,NDL1,AT5G56750,67.529
Vitvi03g01727,-0.782709436913892,1.69877346187183e-08,7.22318475987904e-05,9.16647812167391e-08,84,NP_177592.1,HVA22A,AT1G74520,43.038
Vitvi18g01504,-0.782167024773096,1.76429582205082e-08,7.50178583536009e-05,9.50796683822572e-08,27,NP_192705.1,,AT4G09670,65.616
Vitvi13g00646,-0.781532358549212,1.84392827460977e-08,7.84038302364074e-05,9.92453547296297e-08,129,NP_850312.1,,AT2G39130,67.395
Vitvi10g01771,0.781169639211615,1.89091966969053e-08,8.04019043552414e-05,1.01645896782859e-07,42,NP_174162.1,,AT1G28400,47.436
Vitvi17g04257,-0.780286462683394,2.01001041173787e-08,8.54656427070942e-05,1.0791116503421e-07,232,,,,
Vitvi04g01781,-0.779670458945759,2.09714181313326e-08,8.91704698944263e-05,1.12446998605834e-07,599,,,,
Vitvi18g02509,0.779204984044896,2.16528492276168e-08,9.20679149158265e-05,1.1566320969325e-07,37,NP_564489.1,,AT1G44000,57.971
Vitvi14g00273,-0.779204984044896,2.16528492276169e-08,9.20679149158271e-05,1.1566320969325e-07,422,NP_175879.2,,AT1G54820,62.785
Vitvi02g00346,-0.779204984044896,2.16528492276169e-08,9.20679149158271e-05,1.1566320969325e-07,705,NP_176519.1,,AT1G63300,51.77
Vitvi13g04144,-0.778739509144033,2.23547134011127e-08,9.50522413815313e-05,1.19262536237806e-07,3,,,,
Vitvi04g01163,-0.778309556517049,2.30216542281962e-08,9.78880737782901e-05,1.21895444722517e-07,5,NP_200438.1,WRKY2,AT5G56270,38.889
Vitvi12g00086,-0.778309556517049,2.30216542281962e-08,9.78880737782901e-05,1.21895444722517e-07,40,,,,
Vitvi13g00754,0.778309556517049,2.30216542281964e-08,9.78880737782912e-05,1.21895444722517e-07,43,NP_195996.1,ATCSLA09,AT5G03760,79.584
Vitvi19g00514,0.778309556517049,2.30216542281964e-08,9.78880737782912e-05,1.21895444722517e-07,5,NP_200316.1,,AT5G55050,53.079
Vitvi03g04462,0.77827403424317,2.30775712609656e-08,9.81258330016255e-05,1.21895444722517e-07,3,NP_565740.1,,AT2G32210,58.571
Vitvi09g00083,0.77827403424317,2.30775712609656e-08,9.81258330016255e-05,1.21895444722517e-07,30,NP_564651.1,,AT1G54120,54.023
Vitvi01g00148,0.77827403424317,2.30775712609656e-08,9.81258330016255e-05,1.21895444722517e-07,42,NP_193723.3,,AT4G19880,72.886
Vitvi03g00388,-0.77827403424317,2.30775712609658e-08,9.81258330016264e-05,1.21895444722517e-07,531,NP_175368.2,LACS2,AT1G49430,68.664
Vitvi03g01348,-0.77807802012742,2.3388390725782e-08,9.94474373660252e-05,1.2323102523671e-07,84,NP_179717.1,,AT2G21210,56.701
Vitvi01g00402,-0.77807802012742,2.3388390725782e-08,9.94474373660252e-05,1.2323102523671e-07,658,NP_177258.3,,AT1G71020,63.449
Vitvi13g02551,0.777636933098731,2.41020354230238e-08,0.0001024818546186,1.26833978488487e-07,4,NP_001318851.1,RLK1,AT5G60900,43.652
Vitvi07g02119,0.77742661856235,2.44493512818402e-08,0.0001039586416503,1.28502647281069e-07,63,NP_564094.1,CLH1,AT1G19670,45.848
Vitvi13g04338,-0.777337270960721,2.4598297142804e-08,0.0001045919594512,1.29125875865682e-07,15,,,,
Vitvi18g00291,0.77719534483462,2.4836619667748e-08,0.0001056053068272,1.30049518425929e-07,5,NP_192569.1,UMAMIT20,AT4G08290,61.017
Vitvi09g00166,0.777105642041788,2.49883482017834e-08,0.0001062504565539,1.30049518425929e-07,5,NP_001330650.1,,AT5G56370,32.946
Vitvi06g00903,0.777105642041788,2.49883482017834e-08,0.0001062504565539,1.30049518425929e-07,4,NP_680195.2,,AT5G22090,37.5
Vitvi12g01885,-0.777105642041788,2.49883482017836e-08,0.0001062504565539,1.30049518425929e-07,10,NP_188065.1,,AT3G14470,43.95
Vitvi07g04326,-0.777105642041788,2.49883482017836e-08,0.0001062504565539,1.30049518425929e-07,10,NP_566305.1,CHIP,AT3G07370,66.423
Vitvi08g02129,-0.777105642041788,2.49883482017836e-08,0.0001062504565539,1.30049518425929e-07,5,,,,
Vitvi08g00662,-0.777105642041788,2.49883482017836e-08,0.0001062504565539,1.30049518425929e-07,225,NP_196177.1,FAD8,AT5G05580,74.107
Vitvi07g00012,0.776412134639717,2.6190645437597e-08,0.0001113626244006,1.36140127629172e-07,9,NP_201150.1,CYP94B1,AT5G63450,47.8
Vitvi12g02444,-0.775497791999968,2.78576087255831e-08,0.0001184505523011,1.44628268988009e-07,10,NP_189605.1,,AT3G29635,33.947
Vitvi07g04612,-0.775445421235822,2.79559952748279e-08,0.0001188688919085,1.44945690967906e-07,17,NP_201356.2,,AT5G65530,60.86
Vitvi04g04018,0.775428991778178,2.7986926689711e-08,0.0001190004122846,1.44945690967906e-07,19,NP_197965.1,,AT5G25930,47.706
Vitvi15g00938,0.775271888466557,2.82843042472494e-08,0.0001202648616593,1.46307617590395e-07,37,NP_564176.2,MYB3,AT1G22640,71.756
Vitvi12g00226,-0.775015709937128,2.877549264785e-08,0.0001223533947386,1.48487129537207e-07,250,NP_191371.1,BZIP61,AT3G58120,58.702
Vitvi10g04378,-0.775015709937128,2.877549264785e-08,0.0001223533947386,1.48487129537207e-07,14,,,,
Vitvi14g02946,-0.774104226985846,3.05878154428066e-08,0.0001300593912628,1.57647746985229e-07,520,NP_198740.2,,AT5G39240,45.833
Vitvi15g00641,-0.773703091383558,3.14183640128055e-08,0.0001335908837824,1.61732304821367e-07,111,NP_182034.1,cycp3;1,AT2G45080,75.111
Vitvi13g04005,0.773619285234539,3.15944959346486e-08,0.0001343397967141,1.62442317671253e-07,3,NP_001319213.1,,AT1G53350,36.534
Vitvi09g01654,-0.773446603340947,3.19602962058211e-08,0.0001358951794671,1.63729131888134e-07,49,NP_565233.1,,AT1G80180,39.416
Vitvi18g00274,-0.773446603340947,3.19602962058211e-08,0.0001358951794671,1.63729131888134e-07,725,NP_173601.2,,AT1G21830,49.763
Vitvi08g01740,-0.773446603340947,3.19602962058211e-08,0.0001358951794671,1.63729131888134e-07,515,NP_187818.1,ACT11,AT3G12110,96.552
Vitvi01g04468,-0.773153810333675,3.25894936404591e-08,0.0001385705269592,1.65952726897284e-07,186,,,,
Vitvi13g00341,-0.773153810333675,3.25894936404591e-08,0.0001385705269592,1.65952726897284e-07,18,NP_200810.1,LAC17,AT5G60020,75.563
Vitvi16g01279,0.773153810333675,3.25894936404591e-08,0.0001385705269592,1.65952726897284e-07,184,NP_200123.2,,AT5G53110,55.202
Vitvi03g01760,-0.773153810333675,3.25894936404591e-08,0.0001385705269592,1.65952726897284e-07,188,NP_190274.1,COPT2,AT3G46900,30.645
Vitvi01g01761,-0.773153810333675,3.25894936404591e-08,0.0001385705269592,1.65952726897284e-07,33,NP_850812.2,CRN,AT5G13290,70.968
Vitvi02g01405,-0.773117158370763,3.26690582351585e-08,0.0001389088356158,1.66158894277385e-07,12,NP_192902.1,OSM34,AT4G11650,65.238
Vitvi05g01291,0.772885796541321,3.31754606284914e-08,0.0001410620585923,1.68331812162703e-07,9,NP_567471.1,IAGLU,AT4G15550,51.363
Vitvi10g04124,0.772885796541321,3.31754606284914e-08,0.0001410620585923,1.68331812162703e-07,5,NP_199887.2,,AT5G50740,45.035
Vitvi10g02283,0.772686212351604,3.3618128044453e-08,0.000142944280445,1.70374589326596e-07,99,NP_175981.2,CSLE1,AT1G55850,53.987
Vitvi04g01198,0.772337873929404,3.44038289581409e-08,0.00014628508073,1.73941832021421e-07,41,NP_563816.1,CRT3,AT1G08450,75.576
Vitvi04g00226,0.772337873929404,3.44038289581409e-08,0.00014628508073,1.73941832021421e-07,18,NP_197868.1,FPF1,AT5G24860,70.909
Vitvi08g04123,-0.771433338085278,3.65240298083631e-08,0.0001553001747451,1.83136998520236e-07,39,NP_181559.1,FER4,AT2G40300,70.763
Vitvi10g04333,0.771433338085278,3.65240298083622e-08,0.0001553001747451,1.83136998520236e-07,4,,,,
Vitvi03g01433,-0.771433338085278,3.65240298083631e-08,0.0001553001747451,1.83136998520236e-07,4,NP_565406.1,LYM2,AT2G17120,50.962
Vitvi16g00501,-0.771433338085278,3.65240298083631e-08,0.0001553001747451,1.83136998520236e-07,193,NP_200956.1,PXY,AT5G61480,66.206
Vitvi01g00394,-0.771433338085278,3.65240298083631e-08,0.0001553001747451,1.83136998520236e-07,5,NP_173713.1,,AT1G23000,41.032
Vitvi09g01297,-0.771433338085278,3.65240298083631e-08,0.0001553001747451,1.83136998520236e-07,4,NP_564034.1,PGDH,AT1G17745,78.477
Vitvi02g00056,0.771433338085278,3.65240298083622e-08,0.0001553001747451,1.83136998520236e-07,4,NP_172772.2,,AT1G13130,41.847
Vitvi02g00565,-0.77082643582936,3.80135964952999e-08,0.000161633812298,1.89933974498255e-07,605,NP_567509.2,,AT4G16650,77.451
Vitvi06g00665,-0.77082643582936,3.80135964952999e-08,0.000161633812298,1.89933974498255e-07,539,NP_200668.1,PMR5,AT5G58600,61.458
Vitvi00g04748,-0.77082643582936,3.80135964952999e-08,0.000161633812298,1.89933974498255e-07,181,NP_974698.1,,AT4G37080,74.269
Vitvi03g00626,-0.770694596216184,3.83445154554558e-08,0.0001630408797165,1.91362534878636e-07,620,NP_564558.1,QWRF2,AT1G49890,60.237
Vitvi15g00830,0.770097521779023,3.98767780862307e-08,0.0001695560604226,1.98311181780881e-07,3,NP_680741.5,SLK3,AT4G25515,25.414
Vitvi09g01233,0.770097521779023,3.98767780862307e-08,0.0001695560604226,1.98311181780881e-07,45,NP_188042.2,,AT3G14250,38.384
Vitvi17g00719,0.770097521779023,3.98767780862307e-08,0.0001695560604226,1.98311181780881e-07,3,NP_001318192.1,,AT2G03630,37.349
Vitvi07g02221,0.76943001112677,4.16566771302572e-08,0.0001771241911578,2.06920784062913e-07,33,NP_186978.1,,AT3G03280,32.738
Vitvi09g01751,-0.768964536225907,4.29409907586128e-08,0.0001825850927056,2.12652761806449e-07,20,,,,
Vitvi01g00388,0.768947979567536,4.29873397412545e-08,0.0001827821685798,2.12652761806449e-07,15,NP_178239.1,,AT2G01300,57.5
Vitvi04g00600,-0.768815186554474,4.33607583457646e-08,0.0001843699444861,2.12652761806449e-07,890,NP_568465.1,,AT5G25100,82.942
Vitvi14g01653,-0.768815186554474,4.33607583457646e-08,0.0001843699444861,2.12652761806449e-07,579,NP_186817.1,SEOR1,AT3G01680,44.272
Vitvi02g00709,-0.768815186554474,4.33607583457646e-08,0.0001843699444861,2.12652761806449e-07,711,NP_568666.1,bHLH071,AT5G46690,51.393
Vitvi08g00673,-0.768815186554474,4.33607583457646e-08,0.0001843699444861,2.12652761806449e-07,482,NP_568089.1,TBL3,AT5G01360,62.937
Vitvi19g00042,-0.768815186554474,4.33607583457646e-08,0.0001843699444861,2.12652761806449e-07,543,NP_974314.2,TBL41,AT3G14850,62.577
Vitvi13g04777,-0.768815186554474,4.33607583457646e-08,0.0001843699444861,2.12652761806449e-07,487,,,,
Vitvi18g01123,0.768815186554474,4.33607583457642e-08,0.0001843699444861,2.12652761806449e-07,19,NP_001189833.1,,AT3G06880,24.876
Vitvi13g00004,0.768815186554474,4.33607583457642e-08,0.0001843699444861,2.12652761806449e-07,61,NP_568463.1,CYP714A1,AT5G24910,63.426
Vitvi13g00182,-0.768815186554474,4.33607583457646e-08,0.0001843699444861,2.12652761806449e-07,844,NP_191196.1,,AT3G56370,69.659
Vitvi14g04000,-0.768033586424181,4.56200737137458e-08,0.0001939765534308,2.2296155566764e-07,111,,,,
Vitvi08g02261,0.768033586424181,4.56200737137454e-08,0.0001939765534308,2.2296155566764e-07,11,NP_200761.1,,AT5G59530,44.809
Vitvi14g02490,-0.768033586424181,4.56200737137458e-08,0.0001939765534308,2.2296155566764e-07,87,NP_563664.1,,AT1G02816,49.693
Vitvi07g01364,-0.767480403024187,4.72843186709917e-08,0.000201052922989,2.30565278657175e-07,18,NP_565527.1,PLAT2,AT2G22170,64.865
Vitvi15g04001,-0.767480403024187,4.72843186709917e-08,0.000201052922989,2.30565278657175e-07,142,NP_192429.1,CRK25,AT4G05200,46.341
Vitvi17g00601,-0.767201362918887,4.81449244482082e-08,0.0002047122187537,2.34492804987149e-07,94,NP_177605.2,GASA6,AT1G74670,71.154
Vitvi11g00101,0.766637161721592,4.99293925844508e-08,0.000212299777269,2.42628316878957e-07,7,NP_174462.1,ACBP6,AT1G31812,66.667
Vitvi18g04768,-0.766637161721592,4.99293925844513e-08,0.000212299777269,2.42628316878957e-07,4,NP_187217.2,RLP33,AT3G05660,45.843
Vitvi01g04079,-0.766597226495966,5.00579875105745e-08,0.0002128465628949,2.42975528418907e-07,12,NP_001154349.1,,AT1G18390,29.861
Vitvi08g02393,0.766328054594563,5.09327572679206e-08,0.0002165660839031,2.46658409912527e-07,29,NP_001154630.1,,AT3G20898,64.912
Vitvi06g01594,-0.766328054594563,5.09327572679206e-08,0.0002165660839031,2.46658409912527e-07,86,NP_175919.1,,AT1G55230,59.866
Vitvi01g00784,-0.765761034128769,5.28218853687821e-08,0.000224598656588,2.54070878493282e-07,254,NP_172525.1,XTH33,AT1G10550,58.065
Vitvi02g01621,-0.765761034128769,5.28218853687821e-08,0.000224598656588,2.54070878493282e-07,32,NP_197622.1,NIT4,AT5G22300,68.405
Vitvi02g00792,0.765761034128769,5.28218853687821e-08,0.000224598656588,2.54070878493282e-07,3,NP_174496.1,XTH30,AT1G32170,71.429
Vitvi17g01495,-0.765761034128769,5.28218853687821e-08,0.000224598656588,2.54070878493282e-07,9,NP_186859.1,,AT3G02100,43.75
Vitvi18g04757,-0.765761034128769,5.28218853687821e-08,0.000224598656588,2.54070878493282e-07,18,NP_974901.2,AACT1,AT5G47720,64.286
Vitvi19g02141,-0.765761034128769,5.28218853687821e-08,0.000224598656588,2.54070878493282e-07,8,NP_850677.1,ZAR1,AT3G50950,28.667
Vitvi05g02019,-0.764775262118139,5.62609687126693e-08,0.0002392216389662,2.70306936685051e-07,6,,,,
Vitvi03g00482,-0.764183769768002,5.84225956778788e-08,0.0002484128768223,2.78489772222355e-07,680,NP_178453.1,,AT2G03550,44.013
Vitvi12g00146,-0.764183769768002,5.84225956778788e-08,0.0002484128768223,2.78489772222355e-07,105,NP_172129.1,TPS7,AT1G06410,78.941
Vitvi07g01124,-0.764183769768002,5.84225956778788e-08,0.0002484128768223,2.78489772222355e-07,821,NP_566301.1,,AT3G07210,63.732
Vitvi06g01417,0.764183769768002,5.84225956778779e-08,0.0002484128768223,2.78489772222355e-07,6,NP_201358.1,,AT5G65550,33.71
Vitvi06g01830,-0.764183769768002,5.84225956778788e-08,0.0002484128768223,2.78489772222355e-07,869,NP_001030803.1,LTPG2,AT3G43720,48.387
Vitvi11g04217,-0.764183769768002,5.84225956778788e-08,0.0002484128768223,2.78489772222355e-07,602,NP_188497.1,,AT3G18670,34.74
Vitvi03g00242,-0.764183769768002,5.84225956778788e-08,0.0002484128768223,2.78489772222355e-07,622,NP_565409.1,EXL5,AT2G17230,75.075
Vitvi18g01232,-0.762913362514686,6.33270577135278e-08,0.0002692666493979,3.00520814060179e-07,23,NP_564487.1,TED6,AT1G43790,48.936
Vitvi11g00394,0.762913362514686,6.33270577135278e-08,0.0002692666493979,3.00520814060179e-07,23,NP_188945.1,IAA7,AT3G23050,50.0
Vitvi13g02309,-0.762913362514686,6.33270577135278e-08,0.0002692666493979,3.00520814060179e-07,16,NP_188065.1,,AT3G14470,38.673
Vitvi06g00378,-0.762913362514686,6.33270577135278e-08,0.0002692666493979,3.00520814060179e-07,181,NP_200810.1,LAC17,AT5G60020,76.857
Vitvi18g00770,-0.762622932118971,6.45003996167871e-08,0.0002742556991705,3.05407237383718e-07,129,NP_569044.1,,AT5G67090,42.071
Vitvi10g00613,-0.762622932118971,6.45003996167871e-08,0.0002742556991705,3.05407237383718e-07,150,NP_567564.1,IRX1,AT4G18780,81.508
Vitvi12g04532,0.762447887613823,6.52172428537998e-08,0.0002773037166143,3.07773270382194e-07,11,NP_174809.1,,AT1G35710,46.189
Vitvi10g00827,0.762447887613823,6.52172428537998e-08,0.0002773037166143,3.07773270382194e-07,10,NP_564349.1,JAZ8,AT1G30135,45.082
Vitvi07g01535,-0.762447887613823,6.52172428537994e-08,0.0002773037166143,3.07773270382194e-07,172,NP_190534.1,,AT3G49650,71.935
Vitvi13g04663,0.762038276589863,6.69235268411076e-08,0.0002845588361283,3.15126064372529e-07,5,NP_188065.1,,AT3G14470,35.731
Vitvi07g04167,-0.762038276589863,6.69235268411086e-08,0.0002845588361283,3.15126064372529e-07,4,NP_001328443.1,,AT4G30380,52.756
Vitvi06g00937,-0.761961512972941,6.72478446764424e-08,0.0002859378355642,3.16302915447161e-07,439,NP_178291.1,,AT2G01820,45.02
Vitvi05g04413,0.760585988010371,7.33109184407097e-08,0.0003117180252098,3.44439806861765e-07,4,NP_001329810.1,CRK29,AT4G21410,35.241
Vitvi04g04011,0.760414990798418,7.40989248807559e-08,0.0003150686285929,3.47757868204166e-07,19,NP_197965.1,,AT5G25930,63.429
Vitvi07g00814,0.760214896324293,7.50309449808633e-08,0.0003190315780586,3.51743746481401e-07,4,NP_199696.2,ATSDI1,AT5G48850,64.261
Vitvi18g03251,0.760088730172259,7.5624164511901e-08,0.0003215539475046,3.52194904167144e-07,6,NP_177870.2,,AT1G77460,75.0
Vitvi17g04093,-0.760088730172259,7.5624164511901e-08,0.0003215539475046,3.52194904167144e-07,25,,,,
Vitvi13g04774,0.760088730172259,7.5624164511901e-08,0.0003215539475046,3.52194904167144e-07,40,,,,
Vitvi16g01770,-0.760088730172259,7.5624164511901e-08,0.0003215539475046,3.52194904167144e-07,6,NP_187867.1,DRT100,AT3G12610,39.827
Vitvi07g01394,0.760088730172259,7.5624164511901e-08,0.0003215539475046,3.52194904167144e-07,3,NP_173656.1,UGT85A1,AT1G22400,53.151
Vitvi05g00886,-0.760088730172259,7.5624164511901e-08,0.0003215539475046,3.52194904167144e-07,7,NP_189034.1,BAM1,AT3G23920,83.636
Vitvi15g01565,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,318,NP_182186.1,,AT2G46630,42.754
Vitvi08g04432,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,492,,,,
Vitvi15g01050,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,442,NP_197797.1,CHIA,AT5G24090,65.753
Vitvi03g00535,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,803,NP_201522.1,IRX15-L,AT5G67210,61.006
Vitvi05g00839,0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,17,NP_567405.1,IIL1,AT4G13430,84.753
Vitvi17g04009,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,748,NP_563916.1,DET3,AT1G12840,81.283
Vitvi02g00014,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,672,NP_176570.1,,AT1G63850,70.255
Vitvi01g01806,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,788,NP_566438.1,BRG3,AT3G12920,37.104
Vitvi10g04371,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,171,,,,
Vitvi10g00949,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,852,NP_001320016.1,GHR1,AT4G20940,71.265
Vitvi01g00900,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,670,NP_177149.2,,AT1G69910,65.609
Vitvi19g00469,-0.759552352981529,7.81948005924383e-08,0.000332484292119,3.59442477966538e-07,709,NP_194436.2,TOR1,AT4G27060,56.217
Vitvi15g04461,-0.759401722865426,7.89310789590972e-08,0.000335614947734,3.62435148740909e-07,14,,,,
Vitvi12g04581,0.758258613506055,8.4730644565836e-08,0.0003602747006939,3.88645847566272e-07,21,,,,
Vitvi04g00538,0.757793138605192,8.72029469688381e-08,0.0003707869305115,3.98948251004029e-07,63,NP_180094.6,,AT2G25220,65.783
Vitvi01g02097,0.757793138605192,8.72029469688381e-08,0.0003707869305115,3.98948251004029e-07,54,NP_563870.2,GLP7,AT1G10460,58.824
Vitvi10g01666,-0.757765461213755,8.7352027677505e-08,0.0003714208216847,3.98948251004029e-07,123,NP_180789.1,UCC1,AT2G32300,34.161
Vitvi07g01697,-0.757765461213755,8.7352027677505e-08,0.0003714208216847,3.98948251004029e-07,156,NP_201522.1,IRX15-L,AT5G67210,66.773
Vitvi14g04042,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,100,NP_567230.1,,AT4G02370,39.024
Vitvi16g04291,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,7,,,,
Vitvi10g01910,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,7,NP_566892.1,,AT3G47570,34.823
Vitvi10g04296,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,11,NP_568920.1,TMO6,AT5G60200,65.385
Vitvi12g02440,0.757204776371011,9.04231920805616e-08,0.0003844794127265,4.08152242809499e-07,38,NP_192232.5,,AT4G03230,51.317
Vitvi10g04490,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,24,NP_193747.2,GSO1,AT4G20140,35.1
Vitvi10g04478,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,118,NP_193747.2,GSO1,AT4G20140,36.644
Vitvi16g01964,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,12,NP_181039.1,,AT2G34930,37.068
Vitvi11g00285,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,29,NP_196720.1,TINY2,AT5G11590,61.275
Vitvi12g00116,-0.757204776371011,9.04231920805605e-08,0.0003844794127265,4.08152242809499e-07,239,NP_001184930.1,,AT1G07650,66.377
