# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "32" "-p" "-B" "-C" "-t" "exon" "-g" "exon_id" "-a" "/scratch/USERNAME/Athal/TAIR10ref/Arabidopsis_thaliana.TAIR10.63.gff3" "-o" "/scratch/USERNAME/Athal/froussios2019_samples_from1_to14.counts.tsv" "/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam
AT1G01180.1.exon1	1	75390	76845	+	1456	704	865	1030	454	1133	991	873	1026	1009	1337	1156	1380	344	1125
at1g01183.exon	1	78927	79037	-	111	4	15	6	4	8	14	9	13	8	15	8	10	5	6
AT1G01190.1.exon2	1	82984	83671	-	688	9	9	7	0	18	9	4	12	8	13	13	15	6	20
AT1G01190.1.exon1	1	83884	84864	-	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01190.2.exon2	1	83045	83671	-	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01190.2.exon1	1	83884	84946	-	1063	0	0	1	0	0	1	0	0	0	0	0	0	0	0
AT1G01200.1.exon2	1	86486	87162	-	677	24	21	15	14	44	27	20	31	21	24	14	22	18	22
AT1G01200.1.exon1	1	87880	88409	-	530	20	13	13	6	12	20	10	12	11	22	16	14	6	24
AT1G01210.2.exon1	1	88622	88730	+	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01210.2.exon2	1	88954	89081	+	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01210.3.exon2	1;1;1	89173;89173;89173	89263;89263;89263	+;+;+	91	4	6	11	2	16	14	3	6	4	12	8	13	5	12
AT1G01210.1.exon3	1;1	89405;89405	89745;89745	+;+	341	96	89	80	15	97	129	79	70	41	77	53	76	22	56
AT1G01210.3.exon1	1	88883	89081	+	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01210.3.exon3	1	89405	89579	+	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01210.3.exon4	1	90162	90502	+	341	21	20	20	7	25	21	11	12	11	17	7	10	3	13
AT1G01210.1.exon1	1	88890	89081	+	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04017.1.exon1	1	90169	90401	-	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.4.exon1	1;1;1;1	91342;91342;91342;91342	91633;91633;91633;91633	+;+;+;+	292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.4.exon2	1;1	91743;91743	92089;92089	+;+	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.4.exon3	1;1;1	92270;92270;92270	92501;92501;92501	+;+;+	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.4.exon4	1;1;1;1;1	92569;92569;92569;92569;92569	92933;92933;92933;92933;92933	+;+;+;+;+	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.6.exon4	1;1;1;1;1;1;1;1	93045;93045;93045;93045;93045;93045;93045;93045	93171;93171;93171;93171;93171;93171;93171;93171	+;+;+;+;+;+;+;+	127	26	31	24	5	23	31	19	15	20	22	12	19	8	22
AT1G01220.6.exon5	1;1;1;1;1;1;1;1	93271;93271;93271;93271;93271;93271;93271;93271	94281;94281;94281;94281;94281;94281;94281;94281	+;+;+;+;+;+;+;+	1011	680	609	569	185	588	695	431	355	327	360	335	393	152	357
AT1G01220.6.exon6	1;1;1;1;1;1;1;1	94357;94357;94357;94357;94357;94357;94357;94357	95075;95075;95075;95075;95075;95075;95075;95075	+;+;+;+;+;+;+;+	719	459	372	384	140	416	392	297	278	212	269	192	280	80	269
AT1G01220.4.exon8	1;1;1;1;1	95160;95160;95160;95160;95160	95681;95681;95681;95681;95681	+;+;+;+;+	522	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.1.exon2	1	91743	92070	+	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.3.exon2	1	91743	92501	+	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.2.exon2	1	91743	92933	+	1191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.6.exon1	1;1	91376;91376	91633;91633	+;+	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.6.exon2	1	91743	92070	+	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.6.exon3	1;1	92270;92270	92933;92933	+;+	664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.6.exon7	1;1	95160;95160	95674;95674	+;+	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.5.exon7	1	95160	95676	+	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.7.exon1	1	91642	92070	+	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01220.8.exon1	1	91692	92501	+	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04023.1.exon1	1	91356	91685	-	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01225.1.exon1	1	95935	96157	+	223	48	42	31	19	51	35	23	22	16	6	18	14	8	20
AT1G01225.1.exon2	1	96554	97407	+	854	151	135	156	56	170	158	145	167	130	168	109	187	62	151
AT1G01230.1.exon1	1	97412	97805	+	394	761	813	685	184	706	731	471	751	647	892	720	982	326	909
AT1G01230.1.exon2	1	98457	98605	+	149	257	220	202	93	265	249	180	203	198	191	161	277	93	231
AT1G01230.1.exon3	1	98908	99240	+	333	451	548	451	127	677	641	335	592	440	511	460	664	227	568
AT1G01240.4.exon1	1	99865	100031	+	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240.4.exon2	1	100111	100220	+	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240.4.exon3	1	100657	101840	+	1184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240.2.exon1	1	99866	100220	+	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240.2.exon2	1;1	100657;100657	101987;101987	+;+	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240.1.exon1	1	99866	100031	+	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240.3.exon1	1	99866	101987	+	2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240.5.exon1	1	99872	100031	+	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01240.5.exon2	1	100111	101882	+	1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01250.1.exon1	1	104440	105330	-	891	341	372	298	110	261	234	168	515	404	552	448	374	146	368
AT1G01260.3.exon1	1	108946	109330	+	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01260.3.exon2	1	109406	111699	+	2294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01260.1.exon1	1	108991	111699	+	2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01260.2.exon1	1	109076	109330	+	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01260.2.exon2	1	109413	111535	+	2123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01270.1.exon1	1	111890	111961	-	72	0	3	0	1	0	0	4	2	4	0	0	3	0	1
AT1G01280.1.exon1	1	112263	113195	+	933	4	4	0	0	2	3	0	0	0	0	0	0	0	0
AT1G01280.1.exon2	1	113279	113947	+	669	2	2	0	0	0	2	2	0	0	0	0	0	0	0
AT1G01290.1.exon1	1;1	114202;114202	114433;114433	+;+	232	63	73	81	15	79	72	52	73	73	76	68	72	28	77
AT1G01290.1.exon2	1	114619	116407	+	1789	91	80	85	21	81	110	55	94	72	85	56	89	25	95
AT1G01290.2.exon2	1	114619	115339	+	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01290.2.exon3	1	115961	116407	+	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01300.1.exon1	1	116784	118845	+	2062	1213	1433	1046	400	904	750	604	875	688	859	767	868	498	1004
AT1G01305.1.exon1	1	119381	119997	+	617	4	9	9	0	4	11	1	4	0	0	0	0	0	0
AT1G01310.1.exon1	1	120154	121130	+	977	76	38	101	14	76	52	32	44	46	60	34	30	12	33
AT1G01320.3.exon25	1;1	121067;121067	121406;121406	-;-	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01320.3.exon24	1;1	121493;121493	123501;123501	-;-	2009	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01320.3.exon23	1;1;1	123579;123579;123579	123669;123669;123669	-;-;-	91	67	84	98	20	73	46	23	83	66	87	53	90	20	48
AT1G01320.3.exon22	1;1;1	123785;123785;123785	123897;123897;123897	-;-;-	113	121	88	107	30	106	75	44	105	107	96	81	99	36	76
AT1G01320.3.exon21	1;1;1	123992;123992;123992	124123;124123;124123	-;-;-	132	576	433	591	269	443	352	288	263	243	276	238	280	68	191
AT1G01320.3.exon20	1;1;1	124211;124211;124211	124394;124394;124394	-;-;-	184	453	448	418	142	378	316	193	243	240	312	209	260	71	239
AT1G01320.3.exon19	1;1;1	124499;124499;124499	124632;124632;124632	-;-;-	134	263	234	217	53	197	197	103	189	168	197	162	177	37	136
AT1G01320.3.exon18	1;1;1	124714;124714;124714	124818;124818;124818	-;-;-	105	210	170	173	43	137	118	74	111	108	99	86	123	54	89
AT1G01320.3.exon17	1;1	124921;124921	125022;125022	-;-	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01320.3.exon16	1;1;1	125134;125134;125134	125226;125226;125226	-;-;-	93	65	66	75	15	64	47	30	61	65	54	56	50	20	64
AT1G01320.3.exon15	1;1;1	125329;125329;125329	125655;125655;125655	-;-;-	327	1990	1676	1556	501	1599	1221	818	1094	998	1114	917	1262	338	876
AT1G01320.3.exon14	1;1;1	125742;125742;125742	125843;125843;125843	-;-;-	102	136	113	108	23	114	87	58	165	102	122	81	115	34	96
AT1G01320.3.exon13	1;1;1	125936;125936;125936	125998;125998;125998	-;-;-	63	67	76	57	13	65	56	29	74	51	72	37	79	14	39
AT1G01320.3.exon12	1;1;1	126076;126076;126076	126589;126589;126589	-;-;-	514	3914	3486	3159	1189	3234	2706	1711	2055	1980	2345	1807	2397	797	1690
AT1G01320.3.exon11	1;1;1	126686;126686;126686	126840;126840;126840	-;-;-	155	453	470	395	112	396	336	217	399	341	417	299	335	93	251
AT1G01320.3.exon10	1;1;1	126935;126935;126935	127453;127453;127453	-;-;-	519	3032	2600	2694	1024	2408	2020	1519	1882	1729	1969	1694	2087	753	1574
AT1G01320.3.exon9	1;1;1	127532;127532;127532	127573;127573;127573	-;-;-	42	53	53	22	5	27	24	18	30	40	20	20	34	9	24
AT1G01320.3.exon8	1;1;1	127651;127651;127651	127782;127782;127782	-;-;-	132	277	270	175	63	235	162	79	223	213	190	160	213	78	165
AT1G01320.3.exon7	1;1;1	127868;127868;127868	127935;127935;127935	-;-;-	68	81	70	75	16	59	60	39	45	61	42	45	53	31	39
AT1G01320.3.exon6	1;1;1	128028;128028;128028	128312;128312;128312	-;-;-	285	1027	971	949	430	659	611	497	703	668	697	715	684	254	614
AT1G01320.3.exon5	1;1;1	128479;128479;128479	128551;128551;128551	-;-;-	73	144	152	145	39	117	86	33	120	82	111	82	106	46	75
AT1G01320.3.exon4	1;1;1	128968;128968;128968	129060;129060;129060	-;-;-	93	149	141	114	27	93	70	37	120	98	111	70	56	29	79
AT1G01320.3.exon3	1;1;1	129853;129853;129853	129914;129914;129914	-;-;-	62	98	76	82	12	50	41	40	101	67	58	34	76	25	36
AT1G01320.3.exon2	1;1;1	130039;130039;130039	130149;130149;130149	-;-;-	111	358	300	289	23	231	200	142	209	216	207	135	220	44	143
AT1G01320.3.exon1	1	130372	130573	-	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01320.2.exon24	1	121493	123495	-	2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01320.2.exon1	1	130372	130577	-	206	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G01320.1.exon25	1	121124	121406	-	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01320.1.exon17	1	124921	125046	-	126	10	4	14	3	7	4	1	11	9	13	3	3	2	9
AT1G01320.1.exon1	1	130372	130570	-	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01335.1.exon1	1	130736	130858	+	123	3	0	2	0	0	0	2	0	0	0	0	0	0	0
AT1G01340.2.exon9	1	132270	132744	-	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01340.1.exon6	1;1	132824;132824	133218;133218	-;-	395	16	21	9	10	32	21	16	12	4	15	11	9	3	6
AT1G01340.1.exon5	1;1	133303;133303	133539;133539	-;-	237	7	4	3	7	13	15	5	2	2	5	3	2	1	3
AT1G01340.1.exon4	1;1	133641;133641	133752;133752	-;-	112	1	1	2	1	3	2	4	2	2	1	1	1	0	0
AT1G01340.1.exon3	1;1	133911;133911	134206;134206	-;-	296	10	8	9	10	11	12	12	9	2	7	5	8	6	3
AT1G01340.1.exon2	1;1	134289;134289	134501;134501	-;-	213	8	9	5	6	13	9	6	8	3	3	4	4	0	7
AT1G01340.2.exon3	1	134582	135104	-	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01340.2.exon2	1	135188	135269	-	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01340.2.exon1	1	135708	135924	-	217	1	3	8	0	2	14	6	1	3	3	4	1	0	2
AT1G01340.1.exon7	1	132328	132744	-	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01340.1.exon1	1	134582	135322	-	741	0	0	0	0	0	4	0	0	0	0	0	0	0	0
AT1G01350.1.exon1	1	136090	136234	+	145	8	7	3	1	7	13	14	14	6	10	5	12	4	15
AT1G01350.1.exon2	1	136667	136816	+	150	67	54	45	22	87	80	56	65	50	40	56	76	33	69
AT1G01350.1.exon3	1	136935	137758	+	824	998	966	880	308	1168	1179	833	693	655	881	714	1204	441	949
AT1G01350.1.exon4	1	137848	138162	+	315	306	253	212	81	358	326	212	200	141	237	206	291	106	223
AT1G01355.2.exon1	1	138489	138778	+	290	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.2.exon2	1	138875	138914	+	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.2.exon3	1	138989	139114	+	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.3.exon4	1;1;1	139203;139203;139203	139345;139345;139345	+;+;+	143	0	0	1	0	1	1	0	1	2	0	1	1	0	1
AT1G01355.2.exon5	1	139488	139671	+	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.3.exon1	1;1	138513;138513	138541;138541	+;+	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.3.exon2	1;1	138597;138597	138778;138778	+;+	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.3.exon3	1	138875	139114	+	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.3.exon5	1	139488	139651	+	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.1.exon3	1	138863	139114	+	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01355.1.exon5	1	139488	139680	+	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01360.1.exon1	1	141870	142281	+	412	111	146	146	87	154	132	135	115	119	175	140	141	69	149
AT1G01360.1.exon2	1	142424	142639	+	216	201	213	255	73	258	208	196	208	212	244	163	225	84	202
AT1G01360.1.exon3	1	142711	143261	+	551	555	475	429	134	622	525	354	471	472	530	436	477	159	452
AT1G01370.3.exon1	1;1	143489;143489	143676;143676	+;+	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01370.3.exon2	1;1	143764;143764	143824;143824	+;+	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01370.3.exon3	1;1;1;1	143934;143934;143934;143934	143977;143977;143977;143977	+;+;+;+	44	0	0	0	0	1	0	0	1	1	1	1	0	0	0
AT1G01370.3.exon4	1;1;1;1	144064;144064;144064;144064	144109;144109;144109;144109	+;+;+;+	46	1	4	3	0	0	2	3	1	2	1	3	0	0	4
AT1G01370.3.exon5	1;1;1;1	144193;144193;144193;144193	144227;144227;144227;144227	+;+;+;+	35	3	4	1	0	0	1	1	0	0	0	1	0	0	1
AT1G01370.3.exon6	1;1;1;1	144315;144315;144315;144315	144351;144351;144351;144351	+;+;+;+	37	0	3	1	0	3	1	1	0	0	0	1	0	0	0
AT1G01370.3.exon7	1;1;1;1	144447;144447;144447;144447	144559;144559;144559;144559	+;+;+;+	113	5	12	5	2	5	4	1	3	4	7	5	5	2	9
AT1G01370.3.exon8	1;1;1;1	144927;144927;144927;144927	145004;145004;145004;145004	+;+;+;+	78	2	2	6	4	2	0	2	1	1	2	2	1	0	0
AT1G01370.3.exon9	1;1;1;1	145132;145132;145132;145132	145207;145207;145207;145207	+;+;+;+	76	0	1	0	0	2	0	0	2	0	2	2	0	0	1
AT1G01370.1.exon10	1;1	145345;145345	146042;146042	+;+	698	4	0	1	0	4	2	2	0	2	0	0	0	2	0
AT1G01370.2.exon1	1	143489	143824	+	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01370.3.exon10	1	145345	145435	+	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01370.3.exon11	1	146164	146479	+	316	4	6	1	0	0	10	0	0	0	0	2	0	2	0
AT1G01370.4.exon1	1	143522	143676	+	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01370.4.exon2	1	143761	143824	+	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01370.4.exon10	1	145345	145676	+	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01380.2.exon1	1;1	147043;147043	147333;147333	+;+	291	4	0	0	0	0	4	0	0	0	0	0	0	0	0
AT1G01380.2.exon2	1	147452	148014	+	563	1	0	0	0	0	0	1	1	0	1	0	0	0	0
AT1G01380.1.exon2	1	147452	147539	+	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01380.1.exon3	1	147644	148014	+	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01380.3.exon1	1	147153	147333	+	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01380.3.exon2	1	147452	147528	+	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01380.3.exon3	1	147644	147942	+	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01390.2.exon1	1	148013	149848	-	1836	0	0	0	0	0	1	1	0	0	0	0	0	0	0
AT1G01390.1.exon1	1	148018	149806	-	1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01400.1.exon4	1	150689	151298	-	610	2	0	2	0	2	0	0	0	0	0	0	0	0	0
AT1G01400.1.exon3	1	151393	151731	-	339	1	2	0	0	1	1	1	0	0	0	0	0	0	0
AT1G01400.1.exon2	1	151932	152002	-	71	2	0	4	0	1	1	0	0	0	0	0	0	0	0
AT1G01400.1.exon1	1	152086	152210	-	125	2	1	1	0	1	1	1	0	0	0	0	0	0	0
AT1G01410.1.exon1	1	153113	154198	+	1086	1	4	1	0	2	1	0	2	6	2	0	0	0	0
AT1G01420.2.exon1	1	154367	156178	-	1812	9	5	1	1	6	7	3	10	8	3	5	4	1	0
AT1G01420.1.exon1	1	154492	156011	-	1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01430.1.exon3	1	156477	157756	-	1280	4856	5165	4928	1523	4448	3375	2681	5251	4456	5672	4657	5983	2788	5230
AT1G01430.1.exon2	1	157829	158112	-	284	572	843	695	167	574	509	462	913	839	1116	797	1038	390	938
AT1G01430.1.exon1	1	158254	158823	-	570	1364	1570	1504	409	1034	868	712	1590	1278	1731	1459	1849	767	1678
AT1G01440.1.exon5	1	159628	159992	-	365	163	127	137	37	211	190	133	113	127	153	135	205	46	167
AT1G01440.1.exon4	1	160079	160302	-	224	142	155	152	66	176	178	133	132	143	163	132	204	80	197
AT1G01440.1.exon3	1	160418	160478	-	61	11	17	16	7	23	21	22	11	12	32	16	32	5	17
AT1G01440.1.exon2	1	160568	162280	-	1713	1613	1627	1805	714	2171	2043	1723	1621	1382	1980	1764	2552	980	2463
AT1G01440.1.exon1	1	162487	162953	-	467	203	183	191	19	240	181	143	136	150	163	115	198	72	171
AT1G01448.1.exon1	1;1	163278;163278	163516;163516	+;+	239	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AT1G01448.1.exon2	1;1;1	163934;163934;163934	164103;164103;164103	+;+;+	170	32	28	33	11	32	41	31	42	36	37	36	48	15	46
AT1G01448.1.exon3	1;1;1	164225;164225;164225	164686;164686;164686	+;+;+	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01448.1.exon4	1;1;1	164771;164771;164771	165380;165380;165380	+;+;+	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01448.1.exon5	1	165449	166353	+	905	9	12	8	0	4	2	4	9	4	7	6	3	1	8
AT1G01448.2.exon5	1;1	165449;165449	165656;165656	+;+	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01448.2.exon6	1	165769	166353	+	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01448.3.exon1	1	163302	163516	+	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01448.3.exon6	1	165983	166307	+	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01450.1.exon1	1	164105	165517	-	1413	0	2	1	0	2	0	0	0	0	1	0	1	0	0
AT1G01453.1.exon2	1	166589	166871	-	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01453.1.exon1	1	167014	168088	-	1075	0	1	0	0	0	2	2	0	0	0	0	0	0	0
AT1G01453.2.exon1	1	166618	167842	-	1225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01460.1.exon1	1	168559	168801	+	243	4	4	2	2	0	0	2	0	0	0	0	0	0	0
AT1G01460.1.exon2	1	169037	169257	+	221	2	2	2	0	2	1	2	0	0	0	0	0	0	0
AT1G01460.1.exon3	1	169347	169509	+	163	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT1G01460.1.exon4	1	169600	169710	+	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01460.1.exon5	1	169806	169993	+	188	2	1	2	0	0	2	1	0	0	1	0	0	0	0
AT1G01460.1.exon6	1	170071	170162	+	92	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01460.1.exon7	1	170266	170313	+	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01460.1.exon8	1	170412	170507	+	96	0	0	1	0	0	0	4	0	0	0	0	0	0	0
AT1G01460.1.exon9	1	170622	170760	+	139	0	0	1	2	2	0	0	0	0	0	0	0	0	0
AT1G01460.1.exon10	1	170851	171386	+	536	7	2	2	0	3	2	2	3	4	5	0	0	0	4
AT1G01470.1.exon2	1	171525	172544	-	1020	1797	1950	2013	654	2537	3116	1748	1594	1549	2191	1723	2000	599	1914
AT1G01470.1.exon1	1	172621	172948	-	328	1395	1397	1483	713	2030	2224	1428	1301	1178	1795	1365	1535	550	1490
AT1G01480.1.exon1	1	175706	176032	+	327	14	4	11	0	34	12	7	6	5	11	2	0	0	0
AT1G01480.1.exon2	1	176207	176338	+	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01480.1.exon3	1	176592	176752	+	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01480.1.exon4	1	177025	178406	+	1382	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT1G01480.2.exon1	1	176141	176338	+	198	1	0	0	0	0	0	0	0	1	0	0	0	0	0
AT1G01480.2.exon2	1	176592	176752	+	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01480.2.exon3	1	177025	178400	+	1376	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01490.3.exon3	1	180017	180852	-	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01490.3.exon2	1	181347	182135	-	789	5	16	12	1	11	5	6	25	15	19	8	17	5	21
AT1G01490.3.exon1	1	182253	182534	-	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01490.4.exon4	1	180018	180852	-	835	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01490.2.exon3	1;1;1	181347;181347;181347	181422;181422;181422	-;-;-	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01490.4.exon2	1	181594	182135	-	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G01490.4.exon1	1	182253	182497	-	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
