# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "32" "-p" "-B" "-C" "-t" "gene" "-g" "gene_id" "-a" "/scratch/USERNAME/Athal/TAIR10ref/Arabidopsis_thaliana.TAIR10.63.gff3" "-o" "/scratch/USERNAME/Athal/froussios2019_samples_from1_to14_perGene.counts.tsv" "/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam
AT1G02910	1	655568	658216	-	2649	3808	3802	3477	1394	4093	4000	2904	3249	3206	4217	3541	4519	1262	3643
AT1G02920	1	658578	659980	-	1403	510	624	528	325	1051	903	609	1072	921	1000	779	738	385	723
AT1G02930	1	661088	662475	-	1388	519	518	712	369	1220	884	810	685	642	810	641	647	317	515
AT1G02940	1	662963	664290	-	1328	5	16	5	2	8	10	8	6	6	8	4	10	0	2
AT1G02950	1	665119	666471	-	1353	272	310	264	100	412	382	223	336	304	370	238	422	128	454
AT1G02960	1	666807	669919	-	3113	1828	1847	1663	488	1832	1897	1313	1600	1366	1663	1337	1861	528	1761
AT1G02965	1	671661	672814	-	1154	4	6	2	0	6	8	2	0	1	0	0	0	0	2
AT1G02970	1	673306	676419	+	3114	144	171	114	52	107	176	78	112	116	82	94	112	20	80
AT1G02980	1	677360	681378	+	4019	22	17	18	6	26	9	20	6	4	4	0	2	2	3
AT1G02990	1	681331	687385	-	6055	3219	2806	2414	730	2884	2634	1762	2191	2029	2164	1534	2237	648	1768
AT1G03000	1	687795	692660	-	4866	3108	2636	2754	1040	3236	3129	2206	2124	2002	2353	2019	3100	663	2420
AT1G03010	1	693190	696504	+	3315	61	74	35	16	77	78	57	30	44	66	38	46	30	58
AT1G03020	1	697919	698591	-	673	137	133	139	48	198	162	112	150	125	132	107	130	52	182
AT1G03030	1	701365	703929	+	2565	1244	1204	1144	368	1454	1382	817	1192	979	1307	1070	1332	510	1401
AT1G03040	1	703847	706689	-	2843	2989	2669	2842	979	2882	2621	1914	2081	1756	2406	1869	2472	856	2355
AT1G03050	1	707485	710041	+	2557	14	16	21	6	8	14	3	12	12	11	8	4	2	4
AT1G03055	1	710018	711857	-	1840	379	288	327	87	308	263	139	617	520	740	668	627	234	504
AT1G03060	1	712440	727553	-	15114	12903	9661	11408	4730	12531	11480	8330	5211	5324	5490	4199	7658	1676	4599
AT1G03070	1	729830	731565	+	1736	113	77	85	28	83	66	65	160	152	208	166	192	73	143
AT1G03080	1	731554	738306	-	6753	13308	11076	11628	4329	15916	14844	11022	6191	6618	6838	5255	9211	2262	6560
AT1G03090	1	739544	744184	+	4641	6318	8701	14265	6447	23010	15345	21111	8004	10552	16383	17128	27043	5792	21600
AT1G03100	1	743885	746701	-	2817	674	642	978	240	823	673	441	277	309	590	455	489	217	462
AT1G03103	1	747197	748057	+	861	6	0	17	0	23	2	3	0	0	0	0	0	0	1
AT1G03106	1	748101	749034	-	934	27	44	29	4	21	36	21	157	128	178	100	228	64	188
AT1G03110	1	749246	751976	+	2731	659	627	563	210	659	775	467	473	416	550	432	605	165	470
AT1G03120	1	752191	753140	+	950	95	128	63	38	62	54	40	136	151	148	99	84	52	123
AT1G03130	1	753307	754262	-	956	22244	33213	22164	5258	24108	16954	11129	65354	55301	69107	62754	61751	31858	68539
AT1G03140	1	754261	756303	-	2043	2638	2552	2520	1249	3273	3059	2395	2772	2717	3442	3265	3822	1385	4122
AT1G03150	1	756414	758678	+	2265	1243	1279	1258	375	1327	1242	887	1664	1402	1837	1591	2014	799	1968
AT1G03160	1	761261	766194	+	4934	5918	6149	6001	1957	5990	5287	3962	4577	4496	5521	4639	6003	2279	5121
AT1G03165	1	766336	767324	+	989	292	284	330	56	377	356	167	234	225	256	206	356	117	259
AT1G03170	1	768376	770684	+	2309	212	144	202	26	152	177	104	113	100	113	96	184	65	114
AT1G03180	1	773358	775362	+	2005	150	144	132	34	168	122	110	150	124	142	114	152	80	178
AT1G03190	1	775527	780062	+	4536	1224	1104	1052	364	1221	1032	696	792	712	880	744	1054	362	947
AT1G03200	1	780519	782946	+	2428	90	95	75	21	104	77	29	47	56	53	62	74	30	61
AT1G03210	1	782904	784346	+	1443	593	620	494	164	688	621	375	440	379	451	417	565	192	614
AT1G03220	1	786832	788722	+	1891	3035	3161	3513	2415	4666	3790	3988	2239	2063	4304	4222	4781	2940	5725
AT1G03230	1	789820	791689	+	1870	1119	1415	1368	756	1667	1425	1409	1000	865	1506	1371	1787	757	1686
AT1G03240	1	792222	793060	-	839	10	10	19	2	11	3	4	5	6	3	7	9	3	15
AT1G03250	1	793315	795403	-	2089	1495	1397	1444	580	1721	1631	1116	1543	1458	2028	1454	2067	621	1753
AT1G03260	1	795449	798491	-	3043	748	796	710	240	784	746	536	715	627	681	591	723	280	764
AT1G03270	1	799115	802625	+	3511	258	266	212	68	286	308	160	244	209	209	227	284	114	224
AT1G03280	1	802970	807066	+	4097	2274	1785	2039	932	2446	2667	1550	1210	1296	1350	1064	1955	276	1274
AT1G03290	1	807361	813216	+	5856	3373	3428	3065	926	4093	3470	2537	2622	2359	2984	2508	3448	1406	3094
AT1G03300	1	811033	813086	-	2054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03310	1	813413	816812	+	3400	7425	6204	5558	1708	5012	5217	2508	5126	4133	4777	3330	3991	1068	2892
AT1G03320	1	816989	817767	+	779	27	11	19	4	19	17	0	16	16	7	3	12	2	16
AT1G03325	1	817053	817178	-	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03330	1	817934	819563	-	1630	1599	1493	1415	402	1795	1798	1111	1275	1183	1556	1245	1768	606	1470
AT1G03340	1	819612	821476	+	1865	262	306	311	90	365	328	222	343	202	343	278	328	139	342
AT1G03350	1	822582	824410	-	1829	3842	3346	3388	1580	4239	4060	2962	2288	2212	2629	2371	3623	1213	3198
AT1G03360	1	824517	826399	+	1883	1006	942	896	424	1250	1154	735	588	446	707	620	840	252	699
AT1G03365	1	826523	830393	+	3871	2455	2203	2254	758	2840	2577	1791	1572	1472	1573	1382	2225	728	1831
AT1G03370	1	830550	835411	+	4862	1647	1434	1505	622	2338	2133	1886	856	864	1035	964	1364	427	1302
AT1G03380	1	835767	841373	+	5607	7128	6512	6925	2490	6958	6096	4569	6572	5786	7159	5273	7115	1811	5558
AT1G03390	1	841033	842418	-	1386	13	19	19	14	31	19	14	27	20	18	20	23	6	15
AT1G03395	1	841677	842158	+	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03400	1	842659	844251	-	1593	1012	1150	1341	462	1525	1215	1240	1842	1842	2551	2277	2752	1146	2858
AT1G03410	1	844436	847683	-	3248	2324	2347	2268	630	1998	1750	1284	2464	2211	2681	2103	2768	974	2397
AT1G03430	1	847793	849621	+	1829	1669	1570	1710	555	1911	1856	1239	1659	1804	2149	1634	2363	657	2075
AT1G03440	1	852151	854297	+	2147	1374	1397	1210	468	1260	884	777	2146	1718	2281	1943	2159	772	1729
AT1G03445	1	854410	859701	-	5292	46	65	30	16	39	29	19	41	18	43	22	31	4	22
AT1G03457	1	860761	864372	-	3612	460	528	535	248	895	827	710	531	524	681	777	1043	378	1114
AT1G03470	1	865895	867733	-	1839	1110	880	841	342	1562	1184	1041	352	287	417	406	600	182	584
AT1G03475	1	868853	871308	-	2456	9526	9561	8631	3740	9282	8532	5901	5925	5082	6668	6122	8009	2645	6705
AT1G03490	1	871874	872906	+	1033	0	4	3	0	2	4	4	0	2	0	0	0	0	0
AT1G03495	1	873166	874476	+	1311	941	589	607	254	722	626	511	286	204	388	278	440	70	235
AT1G03510	1	876087	877556	-	1470	167	190	157	66	234	233	172	85	66	76	66	103	26	84
AT1G03520	1	877861	880259	-	2399	1426	1577	1746	576	2173	1942	1580	1565	1641	2080	1891	2539	864	2564
AT1G03530	1	880384	883599	-	3216	1807	1277	1302	598	1408	1559	1063	388	371	466	306	598	120	408
AT1G03540	1	883683	885611	+	1929	301	302	326	136	365	394	281	79	88	113	105	176	22	122
AT1G03550	1	885623	887956	-	2334	1220	1251	1158	274	1185	1031	764	1045	790	929	822	1039	477	973
AT1G03560	1	890155	892492	-	2338	639	434	420	232	704	797	618	178	198	234	218	460	66	308
AT1G03590	1	894238	897718	-	3481	1959	2038	2231	838	2990	2812	2414	1837	2084	2329	2212	3453	965	3237
AT1G03600	1	898480	899794	+	1315	11612	12474	11246	4443	11347	9991	7064	20637	17375	22710	21224	23973	9253	22037
AT1G03610	1	900732	903070	+	2339	2664	3775	4620	1550	8162	6702	6027	5507	6209	9587	10645	13908	6196	15324
AT1G03620	1	904032	907643	-	3612	310	332	319	124	516	509	333	273	232	296	335	443	150	480
AT1G03630	1	907523	909650	+	2128	14404	13175	13603	5246	14509	13246	8579	13876	13150	15979	14011	16020	5233	12831
AT1G03650	1	910023	911292	-	1270	271	291	236	86	321	356	217	163	116	136	94	153	66	147
AT1G03660	1	911310	913808	-	2499	53	71	46	20	68	77	34	47	30	38	36	68	22	52
AT1G03670	1	914222	916222	-	2001	7	6	10	2	8	6	4	6	4	2	2	6	2	2
AT1G03680	1	916772	918064	-	1293	12472	13568	12865	4389	12333	10263	7771	14074	12140	17190	15439	14401	5955	15883
AT1G03687	1	918285	920592	+	2308	811	830	715	228	794	620	454	684	600	736	618	800	254	752
AT1G03700	1	920950	922098	+	1149	16	14	15	2	22	40	8	20	4	14	18	12	14	24
AT1G03710	1	923390	924730	+	1341	16	6	17	4	12	15	10	8	8	8	6	8	6	4
AT1G03720	1	924896	926373	-	1478	8	4	3	0	5	0	3	0	0	0	0	0	0	0
AT1G03730	1	930715	931985	-	1271	718	800	875	296	1368	1076	636	508	409	645	703	870	314	736
AT1G03740	1	933426	937152	+	3727	4576	4358	4768	1731	6554	5716	4729	2558	2697	3358	2712	4162	1530	3800
AT1G03750	1	937826	941162	+	3337	865	731	796	255	824	956	627	567	544	614	520	847	283	719
AT1G03760	1	941062	943377	-	2316	1125	1086	1071	388	1296	1123	915	675	583	763	599	834	294	783
AT1G03770	1	944572	947682	+	3111	708	592	600	234	738	705	482	481	438	566	368	728	144	490
AT1G03780	1	947520	951850	-	4331	558	779	600	218	830	732	445	527	592	558	576	767	290	715
AT1G03790	1	954290	956144	+	1855	55	124	62	20	75	50	85	392	270	342	294	357	148	244
AT1G03800	1	957104	958383	-	1280	23	20	16	6	33	24	34	36	60	46	30	50	8	58
AT1G03810	1	958759	959609	+	851	7	14	5	2	7	3	4	0	0	0	0	0	0	0
AT1G03820	1	959790	960916	-	1127	807	773	744	290	810	1192	574	552	504	558	438	628	176	558
AT1G03830	1	961684	966790	-	5107	1149	844	858	334	1042	1101	799	412	340	416	350	524	108	358
AT1G03840	1	967470	970334	-	2865	57	68	58	36	85	126	54	56	48	80	86	78	32	84
AT1G03850	1	975871	977911	-	2041	371	365	394	174	687	642	421	458	562	743	720	841	429	922
AT1G03860	1	979307	982002	-	2696	3561	3627	2963	1202	3641	3113	2177	2603	2208	2997	2272	3120	1330	2890
AT1G03870	1	982381	983544	-	1164	2462	3155	2933	999	6078	5835	6963	4337	3443	3753	5367	9474	4516	12793
AT1G03880	1	985751	988146	+	2396	12	10	6	2	10	8	2	2	6	2	2	3	2	6
AT1G03890	1	989198	991020	+	1823	5	6	2	4	2	4	2	0	0	0	2	0	0	2
AT1G03900	1	991106	993126	+	2021	4092	3901	3764	1740	4127	3896	3156	2913	2450	3466	2892	3909	1305	3294
AT1G03905	1	993400	995989	+	2590	169	159	203	80	250	257	195	128	118	130	148	208	62	208
AT1G03910	1	996076	1000629	+	4554	4626	4042	3920	1840	5201	4978	3747	2649	2462	3222	2684	4193	766	3316
AT1G03920	1	1001116	1004410	+	3295	155	169	112	38	150	150	118	80	72	110	124	82	34	128
AT1G03930	1	1004688	1008370	+	3683	2719	2658	2584	832	2827	2800	1880	2946	2655	2920	2348	3366	1152	2892
AT1G03940	1	1009228	1011145	-	1918	1302	850	851	369	903	810	543	545	385	570	401	483	148	441
AT1G03950	1	1011151	1013365	-	2215	1032	1001	934	384	1245	1289	810	704	740	971	749	862	282	822
AT1G03960	1	1013643	1017957	+	4315	878	927	745	212	708	620	467	680	644	730	578	699	394	769
AT1G03970	1	1018058	1019247	+	1190	2440	2237	2428	1124	3428	3154	2532	1582	1519	2132	1997	2689	839	2692
AT1G03980	1	1019311	1022108	-	2798	117	94	100	27	109	124	76	83	50	95	65	100	24	108
AT1G03982	1	1022251	1023719	-	1469	1	1	1	2	0	4	2	0	0	0	0	0	0	0
AT1G03990	1	1024740	1027616	+	2877	157	92	153	39	134	80	69	158	121	148	86	154	47	110
AT1G04000	1	1027853	1029119	-	1267	335	375	370	115	275	223	177	553	401	465	398	438	183	418
AT1G04010	1	1030957	1036264	-	5308	1122	969	886	330	1090	1023	730	555	542	622	549	667	192	591
AT1G04020	1	1036493	1040262	+	3770	580	562	432	152	395	516	278	264	290	283	280	338	66	258
AT1G04030	1	1040375	1042892	+	2518	584	528	487	172	543	578	388	297	236	323	295	375	129	310
AT1G04040	1	1042362	1043887	-	1526	1438	1592	1452	569	2203	1983	1580	1213	1050	1485	1303	1963	721	1866
AT1G04050	1	1045598	1049864	-	4267	337	304	333	96	417	348	214	216	184	176	160	243	58	232
AT1G04070	1	1050505	1051194	-	690	281	267	223	88	307	312	159	246	197	329	243	264	111	289
AT1G04080	1	1051312	1056827	+	5516	6257	5524	5507	2441	6513	6412	5129	3991	3559	4222	3755	5511	1396	4528
AT1G04090	1	1057041	1059454	+	2414	57	55	68	22	97	45	34	51	45	50	42	20	8	37
AT1G04100	1	1059470	1061209	+	1740	259	222	222	95	282	268	187	307	242	318	226	310	116	330
AT1G04105	1	1059730	1060348	-	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04110	1	1061297	1063809	-	2513	256	295	239	100	339	303	184	334	261	338	429	443	220	433
AT1G04120	1	1064264	1071080	-	6817	10379	8725	8287	2356	9292	8437	5728	5978	5096	6140	4476	6403	2011	5347
AT1G04130	1	1073274	1075568	+	2295	797	678	687	222	953	635	555	730	559	807	773	857	320	746
AT1G04140	1	1075543	1080630	-	5088	11788	11731	10589	3585	10639	9572	7457	9339	7786	9586	7664	10226	3258	8704
AT1G04150	1	1081024	1084431	-	3408	26	22	16	6	13	20	14	4	2	2	4	0	0	6
AT1G04160	1	1086170	1096510	+	10341	815	699	666	270	932	981	545	446	448	455	394	564	152	534
AT1G04170	1	1096882	1099901	+	3020	5481	5579	4417	1598	4809	4619	2947	3852	3350	4125	3651	4675	1514	4357
AT1G04180	1	1104493	1106241	+	1749	203	268	457	250	1165	1461	1053	306	177	336	587	777	298	928
AT1G04190	1	1106354	1108725	-	2372	2065	1889	1707	601	2124	2171	1421	1296	1225	1502	1143	1670	460	1424
AT1G04200	1	1109395	1114155	+	4761	1805	1749	1715	622	2334	2265	1666	1367	1179	1480	1451	1858	530	1756
AT1G04210	1	1114375	1119739	+	5365	5973	6009	5628	1551	7233	6411	4961	4821	4243	5243	4458	6213	2244	5512
AT1G04220	1	1119699	1122786	-	3088	273	259	177	50	198	209	124	269	207	334	245	142	134	230
AT1G04230	1	1125515	1128788	+	3274	850	751	759	308	1012	1051	725	548	487	638	570	858	211	804
AT1G04240	1	1128149	1129689	-	1541	1337	1731	1949	600	3847	5225	3675	1753	2017	2739	3142	5177	1872	5091
AT1G04250	1	1136078	1138663	+	2586	1552	1620	1466	786	2144	2073	1146	3823	3837	5051	3982	4947	1702	3726
AT1G04260	1	1140278	1141564	-	1287	731	714	677	378	726	702	518	908	635	969	873	1100	412	1099
AT1G04270	1	1141558	1143130	-	1573	11174	11959	10585	4208	13520	13154	8407	10412	9946	12648	10311	14473	4675	11625
AT1G04280	1	1143436	1147091	-	3656	2617	3050	3385	1368	4295	3745	2801	4225	4383	5003	3953	6297	1883	4786
AT1G04290	1	1147297	1148533	-	1237	1120	967	1007	398	1173	1079	769	878	985	1265	959	1014	428	1001
AT1G04300	1	1148564	1154667	-	6104	7705	7519	7686	3060	8514	7306	6305	5843	5157	6454	5695	8457	3007	7283
AT1G04310	1	1154740	1157813	-	3074	945	848	948	456	1240	1048	920	557	430	548	454	806	232	720
AT1G04330	1	1161289	1161982	-	694	46	38	43	12	64	70	47	38	36	58	48	51	32	64
AT1G04340	1	1162905	1164861	-	1957	1092	1029	877	252	1030	916	623	974	738	972	806	1078	386	1032
AT1G04350	1	1164910	1167135	+	2226	4225	3793	4358	1315	4360	3586	2432	7943	6931	9305	6622	7460	2479	5730
AT1G04360	1	1167288	1169034	-	1747	191	214	209	101	335	424	289	227	239	356	300	426	206	464
AT1G04370	1	1175033	1175768	+	736	6	0	7	4	3	6	6	0	0	0	0	0	0	0
AT1G04380	1	1176544	1178488	-	1945	35	13	14	8	34	27	20	20	12	21	14	18	2	12
AT1G04390	1	1179310	1183704	-	4395	1216	1203	1097	386	1265	1296	942	1106	1008	1252	1039	1491	408	1326
AT1G04400	1	1185512	1188696	-	3185	21507	22179	23022	8794	28525	26106	19517	17175	16586	21458	17759	23521	8828	20291
AT1G04410	1	1188995	1191458	-	2464	30272	35368	30426	12156	34858	32879	23554	32436	29254	39443	34143	45152	16009	42644
AT1G04420	1	1191519	1193884	+	2366	7880	7055	6678	3020	7398	7376	5138	5952	5270	7532	6610	7923	2384	6757
AT1G04430	1	1197956	1201579	+	3624	7515	7740	7395	2580	11298	11540	9685	5881	5382	6488	6306	9272	3460	9779
AT1G04440	1	1202160	1206009	+	3850	6972	7140	7051	1824	8592	7057	5356	7218	6354	8273	6832	8630	3712	8506
AT1G04445	1	1206760	1207939	+	1180	20	12	14	6	9	5	10	2	4	2	2	0	0	2
AT1G04450	1	1208521	1210026	+	1506	7	5	0	0	2	0	4	0	0	2	0	0	0	0
AT1G04455	1	1210269	1210622	+	354	4	8	6	2	2	8	4	12	4	16	12	12	6	18
AT1G04470	1	1210924	1214841	-	3918	17	16	17	2	10	20	5	0	0	0	0	2	2	0
AT1G04480	1	1215925	1217471	+	1547	4968	5073	4592	2219	5756	5504	3516	3971	3757	4901	4690	5471	1725	4806
AT1G04490	1	1217690	1220899	-	3210	80	55	40	10	95	80	52	95	47	75	56	87	45	117
AT1G04500	1	1221411	1224539	-	3129	23	13	13	4	12	26	19	4	8	10	10	22	12	26
AT1G04510	1	1226483	1230947	+	4465	2695	2656	2300	959	2755	2596	1982	2232	1843	2564	2256	2730	1049	2669
AT1G04520	1	1231452	1234032	+	2581	558	621	504	146	455	549	268	560	465	526	438	613	206	476
AT1G04530	1	1234176	1236206	-	2031	2592	2229	2050	885	2519	2331	1567	3674	3490	4124	3103	4555	944	3088
AT1G04540	1	1236754	1239199	+	2446	123	75	102	34	121	81	53	132	137	138	110	172	38	108
AT1G04550	1	1240294	1242157	+	1864	1713	1593	1403	530	1717	1748	990	1728	1646	1932	1328	2027	392	1327
AT1G04555	1	1242506	1244244	+	1739	421	489	392	116	483	506	292	337	336	534	426	513	187	453
AT1G04560	1	1244947	1246059	+	1113	57	124	74	12	40	28	50	461	402	478	386	534	158	424
AT1G04570	1	1246601	1248876	-	2276	103	112	111	20	65	75	32	118	125	120	100	102	32	65
AT1G04580	1	1252005	1257893	-	5889	26	16	19	9	26	14	15	6	2	4	10	16	2	8
AT1G04590	1	1258556	1261470	-	2915	1416	1486	1461	433	1575	1512	865	1076	983	1212	1015	1210	378	1049
AT1G04600	1	1261762	1272588	+	10827	81	98	54	28	70	92	52	35	26	28	24	32	4	36
AT1G04610	1	1279351	1281618	+	2268	134	238	149	78	221	192	104	194	188	230	184	408	108	332
AT1G04620	1	1282163	1286619	-	4457	4592	4748	4339	1464	4809	4692	3162	609	578	764	634	703	326	734
AT1G04625	1	1287831	1289820	-	1990	9	11	3	1	7	5	4	6	1	6	0	3	0	2
AT1G04630	1	1289734	1291112	-	1379	1194	1146	1087	510	1378	1356	896	1127	1057	1349	1248	1526	366	1312
AT1G04635	1	1291300	1292024	+	725	189	173	141	27	106	130	96	118	62	75	79	96	54	98
AT1G04640	1	1292023	1293398	+	1376	2730	2448	2805	959	3241	3339	2368	1626	1588	2243	1918	2375	818	2017
AT1G04645	1	1293770	1294263	-	494	2	0	1	0	0	0	2	0	0	0	0	0	0	0
AT1G04650	1	1294627	1299023	-	4397	523	404	384	148	362	392	236	328	312	454	268	354	90	224
AT1G04660	1	1300368	1301773	-	1406	30	31	22	20	22	22	11	2	4	2	6	16	4	0
AT1G04670	1	1301829	1302758	+	930	0	6	4	0	2	2	0	0	0	0	0	0	0	0
AT1G04680	1	1303467	1307973	-	4507	1991	2296	2322	992	2950	2918	2156	2200	2132	2225	2458	3366	895	3139
AT1G04690	1	1313443	1315823	+	2381	8816	7805	7556	3281	9318	8390	6237	5978	5448	7705	6212	7943	2216	6966
AT1G04700	1	1316139	1321000	+	4862	201	183	192	44	202	198	157	103	128	164	114	152	40	142
AT1G04710	1	1321885	1324840	+	2956	1666	1533	1470	822	1834	1794	1164	1229	1194	1622	1336	1674	438	1228
AT1G04730	1	1325099	1331169	-	6071	594	510	451	144	529	529	360	372	290	301	225	404	138	360
AT1G04750	1	1331466	1333651	-	2186	4952	5029	4879	1844	6208	5910	4062	3820	3821	4497	3671	5235	1804	4796
AT1G04760	1	1334533	1336704	+	2172	165	139	130	40	144	138	89	109	96	107	88	98	56	133
AT1G04770	1	1336274	1337849	-	1576	1762	1013	1644	870	2732	2350	1319	488	572	1136	1044	1347	223	1003
AT1G04778	1	1339588	1340565	+	978	45	27	35	22	58	33	26	10	27	28	20	32	2	50
AT1G04780	1	1340553	1343793	-	3241	5355	4416	5068	1859	6746	6326	4966	2643	2570	3204	2512	4639	834	3462
AT1G04790	1	1344989	1348868	+	3880	2264	2161	2237	970	2604	2514	1905	1776	1672	2094	1656	2535	634	2251
AT1G04800	1	1348452	1349478	-	1027	95	66	89	116	91	131	111	23	31	17	37	55	9	32
AT1G04810	1	1350080	1355466	+	5387	4212	3782	3893	1714	4404	3994	3229	2820	2565	3078	2671	3768	1086	3077
AT1G04820	1	1356084	1358547	-	2464	18040	22225	17631	6022	18036	15463	10824	15068	12799	14248	12034	17024	6765	14913
AT1G04830	1	1358574	1362019	-	3446	1500	1633	1628	534	1689	1582	1202	1712	1475	2018	1730	2162	858	2178
AT1G04840	1	1362227	1365027	-	2801	356	279	306	106	436	315	222	114	83	99	108	174	34	100
AT1G04850	1	1365107	1368940	-	3834	5161	4534	4576	2128	5695	5705	3949	3518	3376	4286	3527	4991	1243	3911
AT1G04860	1	1369036	1373103	-	4068	4909	4357	3836	1330	4552	4481	2972	3165	2709	3293	2520	3802	963	3059
AT1G04870	1	1373234	1375821	-	2588	1602	1465	1254	496	1651	1604	1041	892	900	1110	840	1287	368	990
AT1G04880	1	1375824	1379228	-	3405	43	34	24	4	35	52	25	18	28	30	16	45	12	8
AT1G04890	1	1380382	1382599	-	2218	10	12	4	0	3	2	0	0	0	0	0	0	0	0
AT1G04895	1	1383008	1383422	-	415	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AT1G04900	1	1383841	1387895	+	4055	1304	1137	1028	304	1158	1151	760	593	526	526	448	622	200	549
AT1G04910	1	1387871	1391381	-	3511	2544	2325	2513	886	2910	2797	2152	1704	1609	1837	1693	2256	687	2187
AT1G04920	1	1391434	1395953	-	4520	214	197	215	74	199	239	136	140	114	128	119	147	42	140
AT1G04930	1	1396265	1399122	-	2858	296	283	251	56	241	175	110	184	155	200	124	152	80	174
AT1G04945	1	1399174	1403112	+	3939	644	586	575	134	579	594	439	311	286	375	248	389	131	343
AT1G04940	1	1399182	1400830	+	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04950	1	1403085	1407531	-	4447	2142	2256	1914	464	2112	1986	1422	2123	1793	2283	1956	2394	976	2504
AT1G04960	1	1407772	1410933	-	3162	2033	1528	1794	718	2424	2271	1706	1169	1126	1462	1206	1781	363	1568
AT1G04970	1	1411088	1413627	+	2540	3790	3517	3390	1036	3807	3231	2079	4163	3110	4468	3291	3804	1578	3597
AT1G04980	1	1413644	1416218	-	2575	1326	928	906	339	1457	899	621	340	347	430	338	467	119	322
AT1G04985	1	1416342	1419027	-	2686	2103	2065	2100	822	2732	2405	1920	1837	1722	2049	1967	2632	718	2363
AT1G04990	1	1418612	1421863	-	3252	2279	2013	2051	672	1962	1553	1157	697	660	956	782	950	356	924
AT1G05000	1	1425539	1428869	+	3331	1361	822	1002	290	1456	864	684	690	578	1002	508	738	292	843
AT1G05005	1	1429048	1430056	+	1009	15	9	10	4	12	7	1	0	2	12	2	0	2	4
AT1G05010	1	1431177	1433010	-	1834	26599	27748	30370	9953	40701	33741	27435	25173	23626	28921	25328	36038	14675	33906
AT1G05020	1	1435155	1437763	-	2609	206	236	247	100	424	296	319	302	261	276	268	523	224	588
AT1G05030	1	1438048	1441933	-	3886	1284	1413	1278	356	1450	1314	973	1127	1078	1214	1003	1275	461	1235
